QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1	Fold
Glucocorticoid_receptor_sim_3_0489	True	0	0.68	0.32	0.0
Glucocorticoid_receptor_sim_3_1524	False	0	0.78	0.22	0.0
Glucocorticoid_receptor_sim_3_1099	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_3_1940	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_sim_3_1752	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_0357	True	1	0.26	0.74	0.0
Glucocorticoid_receptor_sim_3_1412	False	0	0.97	0.03	0.0
Glucocorticoid_receptor_sim_3_0365	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_sim_3_1021	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_3_0775	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_sim_3_0708	True	0	0.88833	0.11167	0.0
Glucocorticoid_receptor_sim_3_0977	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_3_1421	False	0	0.99667	0.00333	0.0
Glucocorticoid_receptor_sim_3_0457	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_0906	True	1	0.05667	0.94333	0.0
Glucocorticoid_receptor_sim_3_0897	True	1	0.20417	0.79583	0.0
Glucocorticoid_receptor_sim_3_1766	False	0	0.74	0.26	0.0
Glucocorticoid_receptor_sim_3_0587	True	1	0.32	0.68	0.0
Glucocorticoid_receptor_sim_3_0421	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_1592	False	0	0.58167	0.41833	0.0
Glucocorticoid_receptor_sim_3_1902	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_1894	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_3_0265	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_3_1956	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_1929	False	0	0.67	0.33	0.0
Glucocorticoid_receptor_sim_3_1458	False	1	0.115	0.885	0.0
Glucocorticoid_receptor_sim_3_0597	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_1909	False	1	0.46	0.54	0.0
Glucocorticoid_receptor_sim_3_0043	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_3_0082	True	1	0.12867	0.87133	0.0
Glucocorticoid_receptor_sim_3_1611	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_3_0123	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_1429	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_3_1683	False	0	0.74	0.26	0.0
Glucocorticoid_receptor_sim_3_1509	False	0	0.7	0.3	0.0
Glucocorticoid_receptor_sim_3_0962	True	1	0.47667	0.52333	0.0
Glucocorticoid_receptor_sim_3_0136	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_0589	True	1	0.22	0.78	0.0
Glucocorticoid_receptor_sim_3_1499	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_0837	True	1	0.216	0.784	0.0
Glucocorticoid_receptor_sim_3_1313	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_3_1911	False	0	0.68667	0.31333	0.0
Glucocorticoid_receptor_sim_3_0054	True	1	0.095	0.905	0.0
Glucocorticoid_receptor_sim_3_0543	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_0978	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_sim_3_1403	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_3_0008	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_sim_3_1381	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_sim_3_1240	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_3_1003	True	1	0.20267	0.79733	0.0
Glucocorticoid_receptor_sim_3_0334	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_0360	True	1	0.28	0.72	0.0
Glucocorticoid_receptor_sim_3_1927	False	0	0.814	0.186	0.0
Glucocorticoid_receptor_sim_3_0045	True	1	0.42	0.58	0.0
Glucocorticoid_receptor_sim_3_1136	False	0	0.59167	0.40833	0.0
Glucocorticoid_receptor_sim_3_1543	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_3_1079	False	0	0.936	0.064	0.0
Glucocorticoid_receptor_sim_3_0228	True	0	0.59167	0.40833	0.0
Glucocorticoid_receptor_sim_3_1229	False	0	0.66	0.34	0.0
Glucocorticoid_receptor_sim_3_0428	True	1	0.41667	0.58333	0.0
Glucocorticoid_receptor_sim_3_1932	False	0	0.64	0.36	0.0
Glucocorticoid_receptor_sim_3_0969	True	1	0.03714	0.96286	0.0
Glucocorticoid_receptor_sim_3_0028	True	0	0.62	0.38	0.0
Glucocorticoid_receptor_sim_3_0120	True	1	0.32667	0.67333	0.0
Glucocorticoid_receptor_sim_3_0119	True	1	0.21667	0.78333	0.0
Glucocorticoid_receptor_sim_3_0763	True	0	0.65	0.35	0.0
Glucocorticoid_receptor_sim_3_0858	True	1	0.22076	0.77924	0.0
Glucocorticoid_receptor_sim_3_1307	False	0	0.76286	0.23714	0.0
Glucocorticoid_receptor_sim_3_0058	True	1	0.42	0.58	0.0
Glucocorticoid_receptor_sim_3_0196	True	1	0.35833	0.64167	0.0
Glucocorticoid_receptor_sim_3_1164	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_3_0937	True	1	0.042	0.958	0.0
Glucocorticoid_receptor_sim_3_0510	True	0	0.892	0.108	0.0
Glucocorticoid_receptor_sim_3_0321	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_sim_3_0230	True	0	0.57633	0.42367	0.0
Glucocorticoid_receptor_sim_3_1906	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_3_1474	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_3_1338	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_sim_3_0875	True	1	0.19778	0.80222	0.0
Glucocorticoid_receptor_sim_3_0290	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_sim_3_1656	False	0	0.54	0.46	0.0
Glucocorticoid_receptor_sim_3_1747	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_3_1979	False	0	0.8	0.2	0.0
Glucocorticoid_receptor_sim_3_1843	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_3_0323	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_0453	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_0808	True	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_1193	False	1	0.48	0.52	0.0
Glucocorticoid_receptor_sim_3_1083	False	0	0.84667	0.15333	0.0
Glucocorticoid_receptor_sim_3_0715	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_1983	False	0	0.84	0.16	0.0
Glucocorticoid_receptor_sim_3_1469	False	0	0.97	0.03	0.0
Glucocorticoid_receptor_sim_3_1007	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_3_0484	True	1	0.31	0.69	0.0
Glucocorticoid_receptor_sim_3_1550	False	0	0.712	0.288	0.0
Glucocorticoid_receptor_sim_3_1621	False	0	0.90833	0.09167	0.0
Glucocorticoid_receptor_sim_3_0751	True	1	0.31	0.69	0.0
Glucocorticoid_receptor_sim_3_1148	False	0	0.93667	0.06333	0.0
Glucocorticoid_receptor_sim_3_1818	False	0	0.5074	0.4926	0.0
Glucocorticoid_receptor_sim_3_0940	True	1	0.24	0.76	0.0
Glucocorticoid_receptor_sim_3_1980	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_3_1145	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_sim_3_1771	False	0	0.836	0.164	0.0
Glucocorticoid_receptor_sim_3_0982	True	1	0.316	0.684	0.0
Glucocorticoid_receptor_sim_3_0149	True	1	0.06467	0.93533	0.0
Glucocorticoid_receptor_sim_3_0655	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_1905	False	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_0675	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_1597	False	0	0.88667	0.11333	0.0
Glucocorticoid_receptor_sim_3_1449	False	0	0.62	0.38	0.0
Glucocorticoid_receptor_sim_3_0140	True	1	0.07333	0.92667	0.0
Glucocorticoid_receptor_sim_3_0573	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_0488	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_1853	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_3_1365	False	1	0.232	0.768	0.0
Glucocorticoid_receptor_sim_3_0660	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_1119	False	1	0.116	0.884	0.0
Glucocorticoid_receptor_sim_3_0847	True	1	0.409	0.591	0.0
Glucocorticoid_receptor_sim_3_1480	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_3_1872	False	0	0.82	0.18	0.0
Glucocorticoid_receptor_sim_3_1544	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_3_1970	False	0	0.67467	0.32533	0.0
Glucocorticoid_receptor_sim_3_1837	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_sim_3_1406	False	0	0.97714	0.02286	0.0
Glucocorticoid_receptor_sim_3_0398	True	1	0.26	0.74	0.0
Glucocorticoid_receptor_sim_3_1762	False	0	0.76286	0.23714	0.0
Glucocorticoid_receptor_sim_3_0256	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_3_1186	False	1	0.14	0.86	0.0
Glucocorticoid_receptor_sim_3_0077	True	1	0.04333	0.95667	0.0
Glucocorticoid_receptor_sim_3_0114	True	1	0.31	0.69	0.0
Glucocorticoid_receptor_sim_3_1521	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_3_0255	True	1	0.025	0.975	0.0
Glucocorticoid_receptor_sim_3_1538	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_3_1264	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_0537	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_0304	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_0556	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_1476	False	0	0.64	0.36	0.0
Glucocorticoid_receptor_sim_3_0955	True	1	0.01714	0.98286	0.0
Glucocorticoid_receptor_sim_3_1688	False	1	0.47348	0.52652	0.0
Glucocorticoid_receptor_sim_3_0645	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_0605	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_0653	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_0908	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_3_0740	True	1	0.346	0.654	0.0
Glucocorticoid_receptor_sim_3_1029	True	1	0.05	0.95	0.0
Glucocorticoid_receptor_sim_3_0742	True	1	0.24	0.76	0.0
Glucocorticoid_receptor_sim_3_0292	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_3_0397	True	0	0.52467	0.47533	0.0
Glucocorticoid_receptor_sim_3_0403	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_sim_3_0314	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_3_1584	False	0	0.86	0.14	0.0
Glucocorticoid_receptor_sim_3_0613	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_sim_3_0642	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_1626	False	0	0.538	0.462	0.0
Glucocorticoid_receptor_sim_3_1111	False	0	0.92667	0.07333	0.0
Glucocorticoid_receptor_sim_3_0229	True	1	0.37979	0.62021	0.0
Glucocorticoid_receptor_sim_3_0769	True	1	0.115	0.885	0.0
Glucocorticoid_receptor_sim_3_0795	True	1	0.13833	0.86167	0.0
Glucocorticoid_receptor_sim_3_0385	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_3_0463	True	0	0.72	0.28	0.0
Glucocorticoid_receptor_sim_3_1585	False	0	0.58333	0.41667	0.0
Glucocorticoid_receptor_sim_3_1302	False	1	0.13333	0.86667	0.0
Glucocorticoid_receptor_sim_3_1591	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_3_0985	True	1	0.325	0.675	0.0
Glucocorticoid_receptor_sim_3_1107	False	0	0.965	0.035	0.0
Glucocorticoid_receptor_sim_3_1939	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_0040	True	1	0.42	0.58	0.0
Glucocorticoid_receptor_sim_3_1663	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_3_0033	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_3_0639	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_3_1410	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_3_1346	False	1	0.40667	0.59333	1.0
Glucocorticoid_receptor_sim_3_1608	False	0	0.80667	0.19333	1.0
Glucocorticoid_receptor_sim_3_1195	False	0	0.91333	0.08667	1.0
Glucocorticoid_receptor_sim_3_0181	True	1	0.12667	0.87333	1.0
Glucocorticoid_receptor_sim_3_1748	False	0	0.75333	0.24667	1.0
Glucocorticoid_receptor_sim_3_0465	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_sim_3_0646	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_sim_3_1926	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_sim_3_0224	True	0	0.915	0.085	1.0
Glucocorticoid_receptor_sim_3_0956	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_sim_3_1305	False	0	0.78	0.22	1.0
Glucocorticoid_receptor_sim_3_0126	True	1	0.2	0.8	1.0
Glucocorticoid_receptor_sim_3_0806	True	0	0.91333	0.08667	1.0
Glucocorticoid_receptor_sim_3_1025	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_sim_3_0607	True	1	0.15	0.85	1.0
Glucocorticoid_receptor_sim_3_1155	False	0	0.80667	0.19333	1.0
Glucocorticoid_receptor_sim_3_0909	True	1	0.15	0.85	1.0
Glucocorticoid_receptor_sim_3_1948	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_3_1689	False	1	0.15114	0.84886	1.0
Glucocorticoid_receptor_sim_3_0318	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_sim_3_1495	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_sim_3_1232	False	1	0.24667	0.75333	1.0
Glucocorticoid_receptor_sim_3_1856	False	0	0.74937	0.25063	1.0
Glucocorticoid_receptor_sim_3_1492	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_3_1090	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_sim_3_0439	True	1	0.296	0.704	1.0
Glucocorticoid_receptor_sim_3_1857	False	0	0.96167	0.03833	1.0
Glucocorticoid_receptor_sim_3_0100	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_sim_3_1614	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_sim_3_1092	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_sim_3_1691	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_3_1982	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_sim_3_0157	True	0	0.52467	0.47533	1.0
Glucocorticoid_receptor_sim_3_1227	False	1	0.49467	0.50533	1.0
Glucocorticoid_receptor_sim_3_0756	True	1	0.09333	0.90667	1.0
Glucocorticoid_receptor_sim_3_1407	False	0	0.95	0.05	1.0
Glucocorticoid_receptor_sim_3_1609	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_sim_3_1598	False	0	0.835	0.165	1.0
Glucocorticoid_receptor_sim_3_1051	True	0	0.88	0.12	1.0
Glucocorticoid_receptor_sim_3_0497	True	1	0.311	0.689	1.0
Glucocorticoid_receptor_sim_3_0047	True	1	0.2	0.8	1.0
Glucocorticoid_receptor_sim_3_1526	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_sim_3_1827	False	1	0.424	0.576	1.0
Glucocorticoid_receptor_sim_3_0726	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_sim_3_0080	True	1	0.07333	0.92667	1.0
Glucocorticoid_receptor_sim_3_1923	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_sim_3_1632	False	1	0.2	0.8	1.0
Glucocorticoid_receptor_sim_3_0563	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_sim_3_1615	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_sim_3_0856	True	1	0.12357	0.87643	1.0
