molregno,stand_type,pchembl_value,stand_value,canonical_smiles,stand_inchi,chembl_id,tid,pref_name,scaffolds_csk,mfp
10,72739,IC50,7.985,15.0,COc1cccc2c1-c1ccc3c(c1C(C1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,ZOUVODOOOFQPOC-UHFFFAOYSA-N,CHEMBL48588,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0190>
11,71997,IC50,7.785,13.0,COc1cccc2c1-c1ccc3c(c1C(C1C=CCCC1)O2)C(C)=CC(C)(C)N3,OSLBGHLVIZGEEN-UHFFFAOYSA-N,CHEMBL46199,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0820>
12,71762,IC50,7.279999999999999,66.0,C=C(C)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,FHLKKLFFTNPJKR-UHFFFAOYSA-N,CHEMBL48283,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0660>
13,72796,IC50,7.525,39.0,C/C=C\CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,BSJYFMFPTGYKFE-SREVYHEPSA-N,CHEMBL49386,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf09e0>
14,3214,IC50,7.843333334922791,14.0,C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CZSDJYXNNJQXBB-UHFFFAOYSA-N,CHEMBL266282,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0120>
15,72310,IC50,6.68,310.0,C=C(COC(C)=O)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,VFVAWZKCEBEVKK-UHFFFAOYSA-N,CHEMBL296623,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf07b0>
16,27370,IC50,7.994375000000001,41.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N,CHEMBL131,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0cf0>
17,159249,IC50,7.815,56.0,COc1cccc2c1-c1ccc3c(c1C(c1cc(F)cc(F)c1)O2)C(C)=CC(C)(C)N3,WDWACRBIIZCRGV-UHFFFAOYSA-N,CHEMBL99123,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0b30>
18,72656,IC50,7.055,89.0,CC/C=C\CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,ITIFLYRISHSCNW-FPLPWBNLSA-N,CHEMBL416278,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0ba0>
19,72018,IC50,6.66,216.7,COc1cccc2c1-c1ccc3c(c1C(CC=C1CCCC1)O2)C(C)=CC(C)(C)N3,CSSGFLAVSYCBQG-UHFFFAOYSA-N,CHEMBL49694,25,Glucocorticoid receptor ,C1CCC(CCC2CC3CCCCC3C3CCC4CCCCC4C23)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fdf0f90>
20,72826,IC50,6.96,110.0,COc1cccc2c1-c1ccc3c(c1C(C1C=CCCCC1)O2)C(C)=CC(C)(C)N3,ICPSJRDYGBVYFW-UHFFFAOYSA-N,CHEMBL264560,25,Glucocorticoid receptor ,C1CCCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6040>
21,72019,IC50,7.64,23.0,COc1cccc2c1-c1ccc3c(c1C(CC=C(C)C)O2)C(C)=CC(C)(C)N3,LDKWLXWPPRKXHO-UHFFFAOYSA-N,CHEMBL45720,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed60b0>
22,72682,IC50,6.36,440.0,COc1cccc2c1-c1ccc3c(c1[C@@H]([C@H]1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,ZOUVODOOOFQPOC-WXTAPIANSA-N,CHEMBL49873,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed62e0>
23,72741,IC50,6.64,230.0,COc1cccc2c1-c1ccc3c(c1C(C1/C=C\CCCCC1)O2)C(C)=CC(C)(C)N3,NYZPSKBMSBIASN-FLIBITNWSA-N,CHEMBL48308,25,Glucocorticoid receptor ,C1CCCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed63c0>
24,72720,IC50,8.24,5.8,COc1cccc2c1-c1ccc3c(c1[C@H]([C@@H]1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,ZOUVODOOOFQPOC-QYBDOPJKSA-N,CHEMBL298687,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6580>
25,72549,IC50,6.66,220.0,COc1cccc2c1-c1ccc3c(c1C(CC1=CCCCC1)O2)C(C)=CC(C)(C)N3,GHGBCVLTHVCEHB-UHFFFAOYSA-N,CHEMBL49632,25,Glucocorticoid receptor ,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6740>
26,71998,IC50,6.5,320.0,C=C1CCCCC1C1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,NZPCXKZTDCQMHF-UHFFFAOYSA-N,CHEMBL295475,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6970>
27,72550,IC50,6.82,150.0,COc1cccc2c1-c1ccc3c(c1C(C/C=C/CO)O2)C(C)=CC(C)(C)N3,KQQJJTGPFFCIIA-AATRIKPKSA-N,CHEMBL416831,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed69e0>
28,101170,IC50,6.855,160.0,CCC(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC)c1-2,DYDOIAFFGMROAL-UHFFFAOYSA-N,CHEMBL304258,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6c10>
29,100621,IC50,7.39,19.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,JBYMAMMMXLMWFU-UHFFFAOYSA-N,CHEMBL65021,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6c80>
30,100619,IC50,7.97,2.0,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC(F)F)c1-2,WFSBONJXUAXVJH-UHFFFAOYSA-N,CHEMBL65221,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6cf0>
31,100934,IC50,6.67,216.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(O)c1)O2,IWVQWKVSZZNDKW-UHFFFAOYSA-N,CHEMBL65497,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6d60>
32,101174,IC50,7.54,29.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(F)cc1)O2,JFBQVFCNTWRGTG-UHFFFAOYSA-N,CHEMBL65657,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6dd0>
33,100781,IC50,6.465,404.0,COc1cccc2c1-c1ccc(NC(=O)c3ccccc3)cc1C(c1ccccc1)O2,PXHYGRHGHRJFOI-UHFFFAOYSA-N,CHEMBL302147,25,Glucocorticoid receptor ,C1CCC(CCC2CCC3C4CCCCC4CC(C4CCCCC4)C3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fed6f20>
34,101125,IC50,7.82,3.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(F)c1)O2,VYJSUSIGTRGXQC-UHFFFAOYSA-N,CHEMBL65354,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc040>
35,100644,IC50,5.895,892.0,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(O)c1-2,JNNJFIIQFCFXID-UHFFFAOYSA-N,CHEMBL303813,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc0b0>
36,101093,IC50,8.15,7.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(C)cc1)O2,PCEQNBCVZPRGRR-UHFFFAOYSA-N,CHEMBL65868,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc120>
37,100894,IC50,6.34,460.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccnc1)O2,OAJSJJPMPWRFIG-UHFFFAOYSA-N,CHEMBL291610,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc200>
38,102041,IC50,6.33,519.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)c(Br)c1C(c1ccccc1)O2,AWPVKERKWQLOEG-UHFFFAOYSA-N,CHEMBL63768,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc270>
39,101364,IC50,7.665,7.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccs1)O2,YWPNXVQAAHGWCZ-UHFFFAOYSA-N,CHEMBL293388,25,Glucocorticoid receptor ,C1CCC2C(C1)CC(C1CCCC1)C1CCCCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc2e0>
40,101204,IC50,6.335,564.0,CCNc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC)c1-2,DUKKUETTYYTCOP-UHFFFAOYSA-N,CHEMBL65381,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc3c0>
41,101348,IC50,6.18,656.0,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(-c3cccs3)c1-2,JBCHKQOUNUPIOV-UHFFFAOYSA-N,CHEMBL303094,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCC(C4CCCC4)C3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc430>
42,101742,IC50,6.135,812.0,COc1ccccc1C1Oc2cccc(OC)c2-c2ccc(NS(C)(=O)=O)cc21,CSXWYBLZLIWXQQ-UHFFFAOYSA-N,CHEMBL63431,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc580>
43,101743,IC50,6.220000000000001,910.0,COc1cccc2c1-c1ccc(NCc3ccccc3)cc1C(c1ccccc1)O2,MUDXDMDYMQNFQP-UHFFFAOYSA-N,CHEMBL305393,25,Glucocorticoid receptor ,C1CCC(CCC2CCC3C4CCCCC4CC(C4CCCCC4)C3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc740>
44,101395,IC50,6.26,548.0,CCOc1ccc(CC2Oc3cccc(OC)c3-c3ccc(NS(C)(=O)=O)cc32)cc1,HYAYKPABTLRSLZ-UHFFFAOYSA-N,CHEMBL292970,25,Glucocorticoid receptor ,C1CCC(CC2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc820>
45,100737,IC50,6.33,1053.0,COc1cccc2c1-c1ccc(N(C)S(C)(=O)=O)cc1C(c1ccccc1)O2,WWJZOFGIUZFPHR-UHFFFAOYSA-N,CHEMBL65074,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc890>
46,227747,IC50,5.75,1756.0,CC1(C)OC(=O)Nc2ccc(-c3cc(F)cc(C#N)c3)cc21,KVMSWMUZFCLLFV-UHFFFAOYSA-N,CHEMBL136322,25,Glucocorticoid receptor ,C1CCC(C2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc970>
47,227909,IC50,5.59,2581.0,CC1(C)OC(=O)Nc2ccc(-c3ccc(F)c(Cl)c3)cc21,PRCXSDHAGJJCKC-UHFFFAOYSA-N,CHEMBL343306,25,Glucocorticoid receptor ,C1CCC(C2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedc9e0>
48,228503,IC50,5.73,1856.0,CC1(C)OC(=O)Nc2ccc(-c3csc(C#N)c3)cc21,OTDVEVBRJYVJHY-UHFFFAOYSA-N,CHEMBL139749,25,Glucocorticoid receptor ,C1CCC2CC(C3CCCC3)CCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedca50>
49,33383,IC50,5.88,1316.0,CC1(C)OC(S)=Nc2ccc(-c3csc(C#N)c3)cc21,UCEMKOZZXFXATD-UHFFFAOYSA-N,CHEMBL282650,25,Glucocorticoid receptor ,C1CCC2CC(C3CCCC3)CCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcac0>
50,260763,IC50,6.54,289.0,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(SC(CCO)C(=O)O)O1,ZPJYUPAWELQATJ-UBZAYJOISA-N,CHEMBL155725,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcb30>
51,260339,IC50,8.19,6.4,CCC[C@@H]1O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(S[C@@H]2CCOC2=O)O1,SAVSWSLDYAAIDF-VNRXVJIBSA-N,CHEMBL414449,25,Glucocorticoid receptor ,C1CCC(CC23CCCC2CC2C4CCC5CCCCC5C4CCC23)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcba0>
52,129129,IC50,8.08,8.4,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccccc1,PAUIGLFJCJDVFW-VJTSUQJLSA-N,CHEMBL81591,25,Glucocorticoid receptor ,C1CCC(CC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcc10>
53,130114,IC50,8.233333333333334,6.2,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(F)cc1,LMWKGVHGBOZNCF-VJTSUQJLSA-N,CHEMBL79807,25,Glucocorticoid receptor ,C1CCC(CC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcc80>
54,129941,IC50,8.15,20.0,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@](C)(O)c1ccc(F)cc1,IPYQHDGIOUODBE-KKUQBAQOSA-N,CHEMBL311662,25,Glucocorticoid receptor ,C1CCC(CC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedccf0>
55,129901,IC50,8.670000000000002,4.2,C=CCC[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,UHCPLNBCYFXVSL-PUHATCMVSA-N,CHEMBL79335,25,Glucocorticoid receptor ,C1CCC(C2CCC3CC4CCCCC4CC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcd60>
56,129981,IC50,7.695,20.0,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@H](O)c1ccc(F)cc1,LMWKGVHGBOZNCF-GPXOXTDOSA-N,CHEMBL311034,25,Glucocorticoid receptor ,C1CCC(CC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcdd0>
57,130074,IC50,8.72,1.9,CC(C)(O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,GHBCSFBTMZBWKU-CTNGQTDRSA-N,CHEMBL312041,25,Glucocorticoid receptor ,C1CCC(C2CCC3CC4CCCCC4CC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedce40>
58,130075,IC50,8.06,8.8,C[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,GZUNIDQZQNDLTI-VIZZQPHQSA-N,CHEMBL420767,25,Glucocorticoid receptor ,C1CCC(C2CCC3CC4CCCCC4CC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fedcf20>
59,129361,IC50,8.445,2.8,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)Cc1ccc(F)cc1,SJFOBBRNTWNCES-AFESJLNVSA-N,CHEMBL82546,25,Glucocorticoid receptor ,C1CCC(CCC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee00b0>
60,129942,IC50,8.41,3.9,C=CC[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,QELYUNHSBLBUDL-HJNYFJLDSA-N,CHEMBL309243,25,Glucocorticoid receptor ,C1CCC(C2CCC3CC4CCCCC4CC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee0120>
61,130825,IC50,8.17,6.7,Cc1cc([C@H](O)[C@H]2CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)ccc1F,CQWCKQOYMCYQST-RZFJZAQRSA-N,CHEMBL83110,25,Glucocorticoid receptor ,C1CCC(CC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee0190>
62,129295,IC50,8.38,4.2,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)Cc1ccccc1,SRRJVOMFCQWCTJ-AFESJLNVSA-N,CHEMBL310420,25,Glucocorticoid receptor ,C1CCC(CCC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee0200>
63,130000,IC50,8.2,6.3,COc1ccc(C[C@H](O)[C@H]2CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)cc1,XNMIGYGLALQADL-STXQHDJLSA-N,CHEMBL79378,25,Glucocorticoid receptor ,C1CCC(CCC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee0270>
64,103201,IC50,6.395,827.0,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CSC(CCO)C(=O)[O-])O1,APDRTDUGMKLOCD-FXCZEWEHSA-M,CHEMBL63241,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee02e0>
65,101712,IC50,6.12,753.0,CC1=CC(C)(C)Nc2ccc3c(c21)COc1c(F)cc(Cl)cc1-3,JAPBAKGEKZXGRM-UHFFFAOYSA-N,CHEMBL65743,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee0350>
66,101289,IC50,5.52,3026.0,CC1=CC(C)(C)Nc2ccc3c(c21)COc1c(F)cc(F)cc1-3,IXAZIQYAFRPNHY-UHFFFAOYSA-N,CHEMBL418684,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee03c0>
67,130792,IC50,8.05,9.0,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(Cl)cc1,FSHOAPBVJOOOBU-VJTSUQJLSA-N,CHEMBL81111,25,Glucocorticoid receptor ,C1CCC(CC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee0430>
68,129130,IC50,8.14,7.2,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccccc1F,ULFZFOCFNUNNOQ-ZODMCCGTSA-N,CHEMBL310365,25,Glucocorticoid receptor ,C1CCC(CC2CCCC3CC4C(CCC4C4CCCCC4)CC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x70c51fee0510>
