QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1	Fold
Glucocorticoid_receptor_dis_1_1240	False	0	0.83429	0.16571	0.0
Glucocorticoid_receptor_dis_1_1739	False	0	0.74333	0.25667	0.0
Glucocorticoid_receptor_dis_1_0946	True	1	0.42	0.58	0.0
Glucocorticoid_receptor_dis_1_0369	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1668	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_1_0289	True	0	0.81	0.19	0.0
Glucocorticoid_receptor_dis_1_0871	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1818	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1921	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0158	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0806	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_0051	True	1	0.39	0.61	0.0
Glucocorticoid_receptor_dis_1_0073	True	1	0.05333	0.94667	0.0
Glucocorticoid_receptor_dis_1_1231	False	0	0.66	0.34	0.0
Glucocorticoid_receptor_dis_1_0919	True	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1524	False	1	0.238	0.762	0.0
Glucocorticoid_receptor_dis_1_0500	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_1842	False	0	0.56	0.44	0.0
Glucocorticoid_receptor_dis_1_0165	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0030	True	1	0.43333	0.56667	0.0
Glucocorticoid_receptor_dis_1_1928	False	0	0.53833	0.46167	0.0
Glucocorticoid_receptor_dis_1_0628	True	1	0.28	0.72	0.0
Glucocorticoid_receptor_dis_1_0459	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_1_0138	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1838	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0439	True	1	0.10733	0.89267	0.0
Glucocorticoid_receptor_dis_1_1089	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0049	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_dis_1_1793	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1051	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_1810	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_0813	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_1423	False	0	0.7135	0.2865	0.0
Glucocorticoid_receptor_dis_1_1273	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_1045	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_0298	True	1	0.196	0.804	0.0
Glucocorticoid_receptor_dis_1_0481	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_0385	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_1_1199	False	0	0.7	0.3	0.0
Glucocorticoid_receptor_dis_1_1282	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1477	False	0	0.97333	0.02667	0.0
Glucocorticoid_receptor_dis_1_0626	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1427	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_0063	True	1	0.03333	0.96667	0.0
Glucocorticoid_receptor_dis_1_1266	False	0	0.84	0.16	0.0
Glucocorticoid_receptor_dis_1_1312	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0801	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_1803	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0923	True	1	0.27333	0.72667	0.0
Glucocorticoid_receptor_dis_1_0111	True	1	0.31333	0.68667	0.0
Glucocorticoid_receptor_dis_1_0737	True	0	0.97	0.03	0.0
Glucocorticoid_receptor_dis_1_1040	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_1_1913	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1056	False	1	0.3	0.7	0.0
Glucocorticoid_receptor_dis_1_1597	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1347	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_1315	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1106	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_1_0505	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_1771	False	1	0.15667	0.84333	0.0
Glucocorticoid_receptor_dis_1_0124	True	1	0.13343	0.86657	0.0
Glucocorticoid_receptor_dis_1_1367	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0255	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_1_1905	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_0629	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1167	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1143	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_0037	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_0960	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_1099	False	0	0.97	0.03	0.0
Glucocorticoid_receptor_dis_1_0411	True	0	0.88	0.12	0.0
Glucocorticoid_receptor_dis_1_0200	True	1	0.27233	0.72767	0.0
Glucocorticoid_receptor_dis_1_1472	False	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_1_0928	True	1	0.095	0.905	0.0
Glucocorticoid_receptor_dis_1_0732	True	1	0.04267	0.95733	0.0
Glucocorticoid_receptor_dis_1_1059	False	0	0.93333	0.06667	0.0
Glucocorticoid_receptor_dis_1_1593	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0667	True	0	0.66	0.34	0.0
Glucocorticoid_receptor_dis_1_0666	True	1	0.11333	0.88667	0.0
Glucocorticoid_receptor_dis_1_0898	True	1	0.49	0.51	0.0
Glucocorticoid_receptor_dis_1_1906	False	0	0.855	0.145	0.0
Glucocorticoid_receptor_dis_1_0670	True	0	0.76	0.24	0.0
Glucocorticoid_receptor_dis_1_0144	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_dis_1_1892	False	0	0.57333	0.42667	0.0
Glucocorticoid_receptor_dis_1_0715	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_1_1102	False	0	0.965	0.035	0.0
Glucocorticoid_receptor_dis_1_0508	True	1	0.07	0.93	0.0
Glucocorticoid_receptor_dis_1_0109	True	1	0.44	0.56	0.0
Glucocorticoid_receptor_dis_1_1588	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1832	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_0645	True	1	0.24	0.76	0.0
Glucocorticoid_receptor_dis_1_0490	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0617	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1767	False	0	0.62133	0.37867	0.0
Glucocorticoid_receptor_dis_1_1844	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0605	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_1_0870	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1826	False	0	0.58	0.42	0.0
Glucocorticoid_receptor_dis_1_0679	True	1	0.152	0.848	0.0
Glucocorticoid_receptor_dis_1_0417	True	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_1_1529	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1689	False	0	0.66	0.34	0.0
Glucocorticoid_receptor_dis_1_1716	False	0	0.68	0.32	0.0
Glucocorticoid_receptor_dis_1_0235	True	1	0.06667	0.93333	0.0
Glucocorticoid_receptor_dis_1_1863	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0117	True	1	0.39833	0.60167	0.0
Glucocorticoid_receptor_dis_1_1037	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1804	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0040	True	1	0.24	0.76	0.0
Glucocorticoid_receptor_dis_1_1214	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1046	False	0	0.72	0.28	0.0
Glucocorticoid_receptor_dis_1_0970	True	1	0.117	0.883	0.0
Glucocorticoid_receptor_dis_1_1137	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0746	True	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0442	True	1	0.275	0.725	0.0
Glucocorticoid_receptor_dis_1_0175	True	1	0.265	0.735	0.0
Glucocorticoid_receptor_dis_1_0663	True	1	0.211	0.789	0.0
Glucocorticoid_receptor_dis_1_1919	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1299	False	0	0.695	0.305	0.0
Glucocorticoid_receptor_dis_1_0785	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_dis_1_0477	True	1	0.07	0.93	0.0
Glucocorticoid_receptor_dis_1_0560	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1422	False	0	0.7135	0.2865	0.0
Glucocorticoid_receptor_dis_1_1413	False	0	0.59667	0.40333	0.0
Glucocorticoid_receptor_dis_1_1150	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0499	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_dis_1_0304	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_0062	True	1	0.20033	0.79967	0.0
Glucocorticoid_receptor_dis_1_1665	False	1	0.125	0.875	0.0
Glucocorticoid_receptor_dis_1_0763	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0770	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_1_1433	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_1236	False	1	0.475	0.525	0.0
Glucocorticoid_receptor_dis_1_0400	True	1	0.205	0.795	0.0
Glucocorticoid_receptor_dis_1_1202	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_1_0755	True	0	0.65731	0.34269	0.0
Glucocorticoid_receptor_dis_1_0093	True	1	0.18133	0.81867	0.0
Glucocorticoid_receptor_dis_1_0969	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_0638	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0311	True	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_1805	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1115	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_0480	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0209	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_1_0909	True	1	0.32667	0.67333	0.0
Glucocorticoid_receptor_dis_1_0828	True	1	0.032	0.968	0.0
Glucocorticoid_receptor_dis_1_0363	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_1079	False	0	0.81	0.19	0.0
Glucocorticoid_receptor_dis_1_1335	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_1344	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0344	True	1	0.175	0.825	0.0
Glucocorticoid_receptor_dis_1_0558	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_1_1730	False	0	0.7	0.3	0.0
Glucocorticoid_receptor_dis_1_0052	True	0	0.52762	0.47238	0.0
Glucocorticoid_receptor_dis_1_0651	True	0	0.695	0.305	0.0
Glucocorticoid_receptor_dis_1_0013	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0150	True	0	0.58	0.42	0.0
Glucocorticoid_receptor_dis_1_1718	False	0	0.504	0.496	0.0
Glucocorticoid_receptor_dis_1_0992	True	1	0.23	0.77	0.0
Glucocorticoid_receptor_dis_1_0514	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_dis_1_1071	False	0	0.76	0.24	0.0
Glucocorticoid_receptor_dis_1_1369	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1060	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_1642	False	1	0.44233	0.55767	0.0
Glucocorticoid_receptor_dis_1_0646	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_1_0192	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1302	False	0	0.62133	0.37867	0.0
Glucocorticoid_receptor_dis_1_0420	True	1	0.23667	0.76333	0.0
Glucocorticoid_receptor_dis_1_0976	True	1	0.122	0.878	0.0
Glucocorticoid_receptor_dis_1_0782	True	1	0.09	0.91	0.0
Glucocorticoid_receptor_dis_1_0579	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0733	True	1	0.02933	0.97067	0.0
Glucocorticoid_receptor_dis_1_1862	False	0	0.935	0.065	0.0
Glucocorticoid_receptor_dis_1_0476	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_dis_1_1098	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_1209	False	1	0.125	0.875	0.0
Glucocorticoid_receptor_dis_1_0942	True	1	0.2	0.8	0.0
Glucocorticoid_receptor_dis_1_1888	False	1	0.45133	0.54867	0.0
Glucocorticoid_receptor_dis_1_0229	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_0745	True	1	0.49333	0.50667	0.0
Glucocorticoid_receptor_dis_1_0844	True	0	0.74576	0.25424	0.0
Glucocorticoid_receptor_dis_1_1141	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0176	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_1_1656	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_1_1219	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0613	True	1	0.07	0.93	0.0
Glucocorticoid_receptor_dis_1_1644	False	0	0.69157	0.30843	0.0
Glucocorticoid_receptor_dis_1_0653	True	0	0.62133	0.37867	0.0
Glucocorticoid_receptor_dis_1_1526	False	0	0.72	0.28	0.0
Glucocorticoid_receptor_dis_1_1552	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0216	True	1	0.04667	0.95333	0.0
Glucocorticoid_receptor_dis_1_1769	False	1	0.43405	0.56595	0.0
Glucocorticoid_receptor_dis_1_0640	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1047	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_1292	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_0892	True	1	0.32667	0.67333	0.0
Glucocorticoid_receptor_dis_1_0031	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_1890	False	1	0.408	0.592	0.0
Glucocorticoid_receptor_dis_1_1401	False	0	0.7	0.3	0.0
Glucocorticoid_receptor_dis_1_0220	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0332	True	1	0.23	0.77	0.0
Glucocorticoid_receptor_dis_1_0072	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1405	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_1_1612	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_1789	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0572	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1308	False	0	0.68	0.32	0.0
Glucocorticoid_receptor_dis_1_1732	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0482	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_1_0412	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_1_0005	True	1	0.082	0.918	0.0
Glucocorticoid_receptor_dis_1_0722	True	1	0.35233	0.64767	0.0
Glucocorticoid_receptor_dis_1_1813	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0106	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1184	False	0	0.77603	0.22397	0.0
Glucocorticoid_receptor_dis_1_0735	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_1_0199	True	1	0.22	0.78	0.0
Glucocorticoid_receptor_dis_1_1025	True	1	0.14667	0.85333	0.0
Glucocorticoid_receptor_dis_1_0048	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_dis_1_0538	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1182	False	1	0.455	0.545	0.0
Glucocorticoid_receptor_dis_1_0860	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0859	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0465	True	1	0.175	0.825	0.0
Glucocorticoid_receptor_dis_1_1885	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_1_0258	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_1_1631	False	0	0.86	0.14	0.0
Glucocorticoid_receptor_dis_1_1388	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_1661	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_1_0984	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1652	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0671	True	0	0.82	0.18	0.0
Glucocorticoid_receptor_dis_1_1470	False	1	0.10333	0.89667	0.0
Glucocorticoid_receptor_dis_1_1237	False	0	0.58433	0.41567	0.0
Glucocorticoid_receptor_dis_1_0504	True	1	0.22833	0.77167	0.0
Glucocorticoid_receptor_dis_1_1076	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_1_0648	True	0	0.92667	0.07333	0.0
Glucocorticoid_receptor_dis_1_0268	True	1	0.25333	0.74667	0.0
Glucocorticoid_receptor_dis_1_0932	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_1_0890	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_1_0606	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0790	True	1	0.092	0.908	0.0
Glucocorticoid_receptor_dis_1_0389	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0488	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_1_0330	True	1	0.226	0.774	0.0
Glucocorticoid_receptor_dis_1_0567	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_1003	True	0	0.96333	0.03667	0.0
Glucocorticoid_receptor_dis_1_1697	False	0	0.879	0.121	0.0
Glucocorticoid_receptor_dis_1_0575	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0479	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_0615	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_0598	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_1_0895	True	1	0.26667	0.73333	0.0
Glucocorticoid_receptor_dis_1_0838	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_1_1085	False	0	0.84467	0.15533	0.0
Glucocorticoid_receptor_dis_1_0718	True	1	0.072	0.928	0.0
Glucocorticoid_receptor_dis_1_1692	False	0	0.762	0.238	0.0
Glucocorticoid_receptor_dis_1_1341	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_1_0959	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_1325	False	0	0.72	0.28	0.0
Glucocorticoid_receptor_dis_1_0988	True	1	0.17	0.83	0.0
Glucocorticoid_receptor_dis_1_0501	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_1_0724	True	1	0.06333	0.93667	0.0
Glucocorticoid_receptor_dis_1_0595	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_1_0193	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0908	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_1_0736	True	1	0.21167	0.78833	0.0
Glucocorticoid_receptor_dis_1_1787	False	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_1_0885	True	1	0.32533	0.67467	0.0
Glucocorticoid_receptor_dis_1_1938	False	0	0.916	0.084	0.0
Glucocorticoid_receptor_dis_1_0789	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0695	True	0	0.6	0.4	1.0
Glucocorticoid_receptor_dis_1_1486	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_0660	True	1	0.394	0.606	1.0
Glucocorticoid_receptor_dis_1_0669	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_1_0730	True	1	0.06333	0.93667	1.0
Glucocorticoid_receptor_dis_1_1853	False	0	0.688	0.312	1.0
Glucocorticoid_receptor_dis_1_1063	False	0	0.78	0.22	1.0
Glucocorticoid_receptor_dis_1_0795	True	1	0.18024	0.81976	1.0
Glucocorticoid_receptor_dis_1_1898	False	0	0.68	0.32	1.0
Glucocorticoid_receptor_dis_1_0494	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0998	True	1	0.48167	0.51833	1.0
Glucocorticoid_receptor_dis_1_1935	False	0	0.915	0.085	1.0
Glucocorticoid_receptor_dis_1_1918	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_1042	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_0064	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0261	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_1589	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_1355	False	1	0.072	0.928	1.0
Glucocorticoid_receptor_dis_1_1545	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0080	True	1	0.055	0.945	1.0
Glucocorticoid_receptor_dis_1_1703	False	1	0.479	0.521	1.0
Glucocorticoid_receptor_dis_1_1729	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_1_0321	True	1	0.2	0.8	1.0
Glucocorticoid_receptor_dis_1_1095	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0097	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_1815	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_1926	False	1	0.3	0.7	1.0
Glucocorticoid_receptor_dis_1_0203	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0659	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0687	True	1	0.36	0.64	1.0
Glucocorticoid_receptor_dis_1_1494	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1802	False	1	0.42	0.58	1.0
Glucocorticoid_receptor_dis_1_0448	True	1	0.398	0.602	1.0
Glucocorticoid_receptor_dis_1_0071	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_1198	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1923	False	1	0.4	0.6	1.0
Glucocorticoid_receptor_dis_1_0234	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_1_0549	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_1674	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0691	True	1	0.268	0.732	1.0
Glucocorticoid_receptor_dis_1_0656	True	0	0.66	0.34	1.0
Glucocorticoid_receptor_dis_1_0388	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0830	True	1	0.091	0.909	1.0
Glucocorticoid_receptor_dis_1_0057	True	1	0.3	0.7	1.0
Glucocorticoid_receptor_dis_1_0594	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1933	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_1700	False	0	0.8	0.2	1.0
Glucocorticoid_receptor_dis_1_0956	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0553	True	0	0.555	0.445	1.0
Glucocorticoid_receptor_dis_1_0136	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_0585	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_1531	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_0033	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_1_0469	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1553	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1230	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0578	True	1	0.048	0.952	1.0
