QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1
Glucocorticoid_receptor_dis_2_0214	True	0	0.85317	0.14683
Glucocorticoid_receptor_dis_2_1433	False	0	0.948	0.052
Glucocorticoid_receptor_dis_2_1460	False	0	0.976	0.024
Glucocorticoid_receptor_dis_2_0226	True	0	0.79584	0.20416
Glucocorticoid_receptor_dis_2_0963	False	0	1.0	0.0
Glucocorticoid_receptor_dis_2_1516	False	0	0.79584	0.20416
Glucocorticoid_receptor_dis_2_0373	True	1	0.028	0.972
Glucocorticoid_receptor_dis_2_0139	True	1	0.032	0.968
Glucocorticoid_receptor_dis_2_0671	True	1	0.008	0.992
Glucocorticoid_receptor_dis_2_0004	True	0	0.62833	0.37167
Glucocorticoid_receptor_dis_2_1029	False	0	0.996	0.004
Glucocorticoid_receptor_dis_2_1457	False	0	0.84833	0.15167
Glucocorticoid_receptor_dis_2_0789	True	1	0.20667	0.79333
Glucocorticoid_receptor_dis_2_0443	True	1	0.03966	0.96034
Glucocorticoid_receptor_dis_2_1118	False	0	0.71907	0.28093
Glucocorticoid_receptor_dis_2_1109	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_0593	True	1	0.248	0.752
Glucocorticoid_receptor_dis_2_1493	False	0	0.976	0.024
Glucocorticoid_receptor_dis_2_0818	True	1	0.06587	0.93413
Glucocorticoid_receptor_dis_2_1663	False	0	0.87667	0.12333
Glucocorticoid_receptor_dis_2_0350	True	0	0.7568	0.2432
Glucocorticoid_receptor_dis_2_1080	False	0	0.996	0.004
Glucocorticoid_receptor_dis_2_0540	True	1	0.004	0.996
Glucocorticoid_receptor_dis_2_1020	False	0	0.902	0.098
Glucocorticoid_receptor_dis_2_1304	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_0044	True	1	0.0626	0.9374
Glucocorticoid_receptor_dis_2_0449	True	1	0.06677	0.93323
Glucocorticoid_receptor_dis_2_1500	False	1	0.11893	0.88107
Glucocorticoid_receptor_dis_2_0327	True	1	0.04807	0.95193
Glucocorticoid_receptor_dis_2_1621	False	0	0.917	0.083
Glucocorticoid_receptor_dis_2_0863	True	1	0.016	0.984
Glucocorticoid_receptor_dis_2_1345	False	0	0.86267	0.13733
Glucocorticoid_receptor_dis_2_0038	True	1	0.08286	0.91714
Glucocorticoid_receptor_dis_2_0361	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0041	True	1	0.2854	0.7146
Glucocorticoid_receptor_dis_2_0066	True	1	0.053	0.947
Glucocorticoid_receptor_dis_2_0866	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_1192	False	0	0.84073	0.15927
Glucocorticoid_receptor_dis_2_0190	True	0	0.996	0.004
Glucocorticoid_receptor_dis_2_1042	False	1	0.11893	0.88107
Glucocorticoid_receptor_dis_2_0958	False	0	0.988	0.012
Glucocorticoid_receptor_dis_2_1543	False	0	0.73067	0.26933
Glucocorticoid_receptor_dis_2_1088	False	0	0.50539	0.49461
Glucocorticoid_receptor_dis_2_1313	False	0	0.93877	0.06123
Glucocorticoid_receptor_dis_2_0436	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0544	True	1	0.02	0.98
Glucocorticoid_receptor_dis_2_1196	False	0	0.95267	0.04733
Glucocorticoid_receptor_dis_2_1033	False	0	0.92343	0.07657
Glucocorticoid_receptor_dis_2_1371	False	0	0.98	0.02
Glucocorticoid_receptor_dis_2_0956	False	0	0.98	0.02
Glucocorticoid_receptor_dis_2_0965	False	0	0.76267	0.23733
Glucocorticoid_receptor_dis_2_1260	False	1	0.49189	0.50811
Glucocorticoid_receptor_dis_2_1667	False	0	0.80153	0.19847
Glucocorticoid_receptor_dis_2_1429	False	0	0.992	0.008
Glucocorticoid_receptor_dis_2_0172	True	1	0.25867	0.74133
Glucocorticoid_receptor_dis_2_0340	True	1	0.23893	0.76107
Glucocorticoid_receptor_dis_2_0348	True	1	0.23253	0.76747
Glucocorticoid_receptor_dis_2_0207	True	0	0.97573	0.02427
Glucocorticoid_receptor_dis_2_0229	True	0	0.9444	0.0556
Glucocorticoid_receptor_dis_2_0668	True	0	0.999	0.001
Glucocorticoid_receptor_dis_2_0173	True	1	0.16667	0.83333
Glucocorticoid_receptor_dis_2_0758	True	1	0.13467	0.86533
Glucocorticoid_receptor_dis_2_1258	False	0	0.904	0.096
Glucocorticoid_receptor_dis_2_1150	False	0	0.59852	0.40148
Glucocorticoid_receptor_dis_2_1198	False	0	0.87667	0.12333
Glucocorticoid_receptor_dis_2_0416	True	1	0.028	0.972
Glucocorticoid_receptor_dis_2_1229	False	0	0.94567	0.05433
Glucocorticoid_receptor_dis_2_0394	True	1	0.0328	0.9672
Glucocorticoid_receptor_dis_2_1031	False	0	0.748	0.252
Glucocorticoid_receptor_dis_2_0677	True	1	0.059	0.941
Glucocorticoid_receptor_dis_2_0666	True	1	0.42823	0.57177
Glucocorticoid_receptor_dis_2_0994	False	0	0.996	0.004
Glucocorticoid_receptor_dis_2_0424	True	0	0.95523	0.04477
Glucocorticoid_receptor_dis_2_0949	False	0	0.94	0.06
Glucocorticoid_receptor_dis_2_1174	False	0	0.6814	0.3186
Glucocorticoid_receptor_dis_2_1522	False	0	0.90546	0.09454
Glucocorticoid_receptor_dis_2_0603	True	1	0.2824	0.7176
Glucocorticoid_receptor_dis_2_0796	True	1	0.06933	0.93067
Glucocorticoid_receptor_dis_2_0854	True	1	0.37319	0.62681
Glucocorticoid_receptor_dis_2_0247	True	0	0.64987	0.35013
Glucocorticoid_receptor_dis_2_1823	False	0	0.9772	0.0228
Glucocorticoid_receptor_dis_2_1670	False	0	0.57457	0.42543
Glucocorticoid_receptor_dis_2_1200	False	0	0.957	0.043
Glucocorticoid_receptor_dis_2_0184	True	1	0.1	0.9
Glucocorticoid_receptor_dis_2_1400	False	0	0.988	0.012
Glucocorticoid_receptor_dis_2_0059	True	0	0.71771	0.28229
Glucocorticoid_receptor_dis_2_0886	True	1	0.032	0.968
Glucocorticoid_receptor_dis_2_0943	False	0	0.81067	0.18933
Glucocorticoid_receptor_dis_2_0293	True	0	0.51	0.49
Glucocorticoid_receptor_dis_2_1824	False	0	0.98	0.02
Glucocorticoid_receptor_dis_2_1841	False	0	0.98667	0.01333
Glucocorticoid_receptor_dis_2_0319	True	1	0.05067	0.94933
Glucocorticoid_receptor_dis_2_1036	False	0	0.976	0.024
Glucocorticoid_receptor_dis_2_0984	False	0	0.90833	0.09167
Glucocorticoid_receptor_dis_2_1719	False	0	0.95597	0.04403
Glucocorticoid_receptor_dis_2_0613	True	1	0.34873	0.65127
Glucocorticoid_receptor_dis_2_0345	True	1	0.3114	0.6886
Glucocorticoid_receptor_dis_2_0249	True	0	0.948	0.052
Glucocorticoid_receptor_dis_2_1595	False	0	0.92267	0.07733
Glucocorticoid_receptor_dis_2_0517	True	1	0.0986	0.9014
Glucocorticoid_receptor_dis_2_1535	False	0	0.988	0.012
Glucocorticoid_receptor_dis_2_0839	True	1	0.04	0.96
Glucocorticoid_receptor_dis_2_0415	True	1	0.136	0.864
Glucocorticoid_receptor_dis_2_0155	True	1	0.38347	0.61653
Glucocorticoid_receptor_dis_2_1365	False	0	0.97733	0.02267
Glucocorticoid_receptor_dis_2_1834	False	0	0.93523	0.06477
Glucocorticoid_receptor_dis_2_1278	False	0	0.996	0.004
Glucocorticoid_receptor_dis_2_1006	False	1	0.41391	0.58609
Glucocorticoid_receptor_dis_2_1294	False	0	0.898	0.102
Glucocorticoid_receptor_dis_2_0455	True	1	0.25442	0.74558
Glucocorticoid_receptor_dis_2_0144	True	1	0.07408	0.92592
Glucocorticoid_receptor_dis_2_1338	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_1519	False	0	0.992	0.008
Glucocorticoid_receptor_dis_2_1456	False	1	0.41391	0.58609
Glucocorticoid_receptor_dis_2_0342	True	1	0.3756	0.6244
Glucocorticoid_receptor_dis_2_0641	True	1	0.04431	0.95569
Glucocorticoid_receptor_dis_2_1799	False	1	0.13152	0.86848
Glucocorticoid_receptor_dis_2_1394	False	0	0.918	0.082
Glucocorticoid_receptor_dis_2_1758	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_0476	True	1	0.024	0.976
Glucocorticoid_receptor_dis_2_1608	False	1	0.48759	0.51241
Glucocorticoid_receptor_dis_2_0284	True	1	0.03033	0.96967
Glucocorticoid_receptor_dis_2_0508	True	1	0.108	0.892
Glucocorticoid_receptor_dis_2_1157	False	0	0.76667	0.23333
Glucocorticoid_receptor_dis_2_1091	False	0	0.675	0.325
Glucocorticoid_receptor_dis_2_1672	False	0	0.55543	0.44457
Glucocorticoid_receptor_dis_2_1259	False	0	0.86667	0.13333
Glucocorticoid_receptor_dis_2_1712	False	0	0.96573	0.03427
Glucocorticoid_receptor_dis_2_1655	False	0	0.976	0.024
Glucocorticoid_receptor_dis_2_0678	True	1	0.06	0.94
Glucocorticoid_receptor_dis_2_1822	False	0	1.0	0.0
Glucocorticoid_receptor_dis_2_0897	True	1	0.14043	0.85957
Glucocorticoid_receptor_dis_2_1232	False	0	0.952	0.048
Glucocorticoid_receptor_dis_2_0399	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_1201	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_0128	True	1	0.22533	0.77467
Glucocorticoid_receptor_dis_2_0113	True	1	0.04	0.96
Glucocorticoid_receptor_dis_2_0220	True	0	0.88512	0.11488
Glucocorticoid_receptor_dis_2_1395	False	0	0.952	0.048
Glucocorticoid_receptor_dis_2_1448	False	0	0.95093	0.04907
Glucocorticoid_receptor_dis_2_0209	True	1	0.2897	0.7103
Glucocorticoid_receptor_dis_2_0774	True	1	0.036	0.964
Glucocorticoid_receptor_dis_2_0364	True	1	0.00571	0.99429
Glucocorticoid_receptor_dis_2_0602	True	1	0.2445	0.7555
Glucocorticoid_receptor_dis_2_0861	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0882	True	1	0.0582	0.9418
Glucocorticoid_receptor_dis_2_0772	True	1	0.05	0.95
Glucocorticoid_receptor_dis_2_1108	False	0	0.934	0.066
Glucocorticoid_receptor_dis_2_0801	True	1	0.056	0.944
Glucocorticoid_receptor_dis_2_0578	True	1	0.19377	0.80623
Glucocorticoid_receptor_dis_2_1805	False	0	0.92867	0.07133
Glucocorticoid_receptor_dis_2_0153	True	1	0.46534	0.53466
Glucocorticoid_receptor_dis_2_0708	True	1	0.24042	0.75958
Glucocorticoid_receptor_dis_2_1721	False	0	0.91667	0.08333
Glucocorticoid_receptor_dis_2_1570	False	0	0.98	0.02
Glucocorticoid_receptor_dis_2_0591	True	1	0.25567	0.74433
Glucocorticoid_receptor_dis_2_1647	False	1	0.477	0.523
Glucocorticoid_receptor_dis_2_1700	False	0	0.979	0.021
Glucocorticoid_receptor_dis_2_0995	False	0	0.992	0.008
Glucocorticoid_receptor_dis_2_0189	True	0	0.916	0.084
Glucocorticoid_receptor_dis_2_1625	False	0	0.6778	0.3222
Glucocorticoid_receptor_dis_2_0997	False	0	0.84956	0.15044
Glucocorticoid_receptor_dis_2_0326	True	0	0.8063	0.1937
Glucocorticoid_receptor_dis_2_0566	True	1	0.26867	0.73133
Glucocorticoid_receptor_dis_2_0473	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_1115	False	0	0.948	0.052
Glucocorticoid_receptor_dis_2_0134	True	1	0.0452	0.9548
Glucocorticoid_receptor_dis_2_1054	False	1	0.49714	0.50286
Glucocorticoid_receptor_dis_2_0223	True	0	0.88927	0.11073
Glucocorticoid_receptor_dis_2_0784	True	1	0.012	0.988
Glucocorticoid_receptor_dis_2_1527	False	0	0.693	0.307
Glucocorticoid_receptor_dis_2_1817	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_0899	True	1	0.12943	0.87057
Glucocorticoid_receptor_dis_2_1038	False	0	0.90967	0.09033
Glucocorticoid_receptor_dis_2_1599	False	0	0.59852	0.40148
Glucocorticoid_receptor_dis_2_1281	False	0	0.94733	0.05267
Glucocorticoid_receptor_dis_2_1473	False	0	0.902	0.098
Glucocorticoid_receptor_dis_2_1286	False	0	0.66816	0.33184
Glucocorticoid_receptor_dis_2_1129	False	0	0.975	0.025
Glucocorticoid_receptor_dis_2_0782	True	1	0.016	0.984
Glucocorticoid_receptor_dis_2_0463	True	1	0.39333	0.60667
Glucocorticoid_receptor_dis_2_0656	True	0	0.675	0.325
Glucocorticoid_receptor_dis_2_0060	True	1	0.063	0.937
Glucocorticoid_receptor_dis_2_0466	True	1	0.012	0.988
Glucocorticoid_receptor_dis_2_0725	True	1	0.07573	0.92427
Glucocorticoid_receptor_dis_2_1290	False	0	1.0	0.0
Glucocorticoid_receptor_dis_2_0595	True	1	0.184	0.816
Glucocorticoid_receptor_dis_2_0101	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_1809	False	0	0.9	0.1
Glucocorticoid_receptor_dis_2_0647	True	0	0.9	0.1
Glucocorticoid_receptor_dis_2_0009	True	1	0.2806	0.7194
Glucocorticoid_receptor_dis_2_1832	False	1	0.31479	0.68521
Glucocorticoid_receptor_dis_2_0171	True	1	0.23467	0.76533
Glucocorticoid_receptor_dis_2_1770	False	0	0.925	0.075
Glucocorticoid_receptor_dis_2_0989	False	0	0.99067	0.00933
Glucocorticoid_receptor_dis_2_0633	True	1	0.04042	0.95958
Glucocorticoid_receptor_dis_2_1618	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_0258	True	1	0.192	0.808
Glucocorticoid_receptor_dis_2_0904	True	1	0.24283	0.75717
Glucocorticoid_receptor_dis_2_0686	True	1	0.1776	0.8224
Glucocorticoid_receptor_dis_2_0728	True	1	0.32366	0.67634
Glucocorticoid_receptor_dis_2_0693	True	0	0.76063	0.23937
Glucocorticoid_receptor_dis_2_1204	False	0	0.7568	0.2432
Glucocorticoid_receptor_dis_2_1619	False	0	0.952	0.048
Glucocorticoid_receptor_dis_2_0070	True	1	0.15049	0.84951
Glucocorticoid_receptor_dis_2_0183	True	1	0.14833	0.85167
Glucocorticoid_receptor_dis_2_0885	True	1	0.04587	0.95413
Glucocorticoid_receptor_dis_2_0244	True	0	0.9592	0.0408
Glucocorticoid_receptor_dis_2_0564	True	0	0.938	0.062
Glucocorticoid_receptor_dis_2_0596	True	1	0.1344	0.8656
Glucocorticoid_receptor_dis_2_1538	False	0	0.996	0.004
Glucocorticoid_receptor_dis_2_0650	True	0	0.93967	0.06033
Glucocorticoid_receptor_dis_2_0987	False	0	0.84833	0.15167
Glucocorticoid_receptor_dis_2_1206	False	1	0.46046	0.53954
Glucocorticoid_receptor_dis_2_0302	True	1	0.0072	0.9928
Glucocorticoid_receptor_dis_2_1202	False	0	0.80153	0.19847
Glucocorticoid_receptor_dis_2_1701	False	0	0.98667	0.01333
Glucocorticoid_receptor_dis_2_0154	True	1	0.42635	0.57365
Glucocorticoid_receptor_dis_2_0718	True	1	0.18948	0.81052
Glucocorticoid_receptor_dis_2_1337	False	0	0.98	0.02
Glucocorticoid_receptor_dis_2_1199	False	0	0.8722	0.1278
Glucocorticoid_receptor_dis_2_1852	False	0	0.84667	0.15333
Glucocorticoid_receptor_dis_2_1734	False	1	0.41053	0.58947
Glucocorticoid_receptor_dis_2_1303	False	0	0.988	0.012
Glucocorticoid_receptor_dis_2_0872	True	1	0.012	0.988
Glucocorticoid_receptor_dis_2_1355	False	0	0.90533	0.09467
Glucocorticoid_receptor_dis_2_0950	False	0	0.72813	0.27187
Glucocorticoid_receptor_dis_2_1779	False	1	0.45673	0.54327
Glucocorticoid_receptor_dis_2_0550	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0320	True	1	0.08487	0.91513
Glucocorticoid_receptor_dis_2_1845	False	0	0.92333	0.07667
Glucocorticoid_receptor_dis_2_0414	True	1	0.012	0.988
Glucocorticoid_receptor_dis_2_0998	False	1	0.48882	0.51118
Glucocorticoid_receptor_dis_2_1560	False	0	0.98133	0.01867
Glucocorticoid_receptor_dis_2_0358	True	1	0.21807	0.78193
Glucocorticoid_receptor_dis_2_1358	False	0	0.92267	0.07733
Glucocorticoid_receptor_dis_2_1032	False	0	0.66	0.34
Glucocorticoid_receptor_dis_2_0491	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0135	True	1	0.0452	0.9548
Glucocorticoid_receptor_dis_2_0968	False	0	0.992	0.008
Glucocorticoid_receptor_dis_2_0972	False	0	0.848	0.152
Glucocorticoid_receptor_dis_2_0990	False	0	0.948	0.052
Glucocorticoid_receptor_dis_2_0948	False	0	0.908	0.092
Glucocorticoid_receptor_dis_2_0912	True	0	0.90872	0.09128
Glucocorticoid_receptor_dis_2_1071	False	0	0.854	0.146
Glucocorticoid_receptor_dis_2_1597	False	0	0.73038	0.26962
Glucocorticoid_receptor_dis_2_1092	False	0	0.74983	0.25017
Glucocorticoid_receptor_dis_2_0663	True	0	0.9551	0.0449
Glucocorticoid_receptor_dis_2_1444	False	0	0.98	0.02
Glucocorticoid_receptor_dis_2_1583	False	0	0.988	0.012
Glucocorticoid_receptor_dis_2_1105	False	0	0.976	0.024
Glucocorticoid_receptor_dis_2_0166	True	1	0.1042	0.8958
Glucocorticoid_receptor_dis_2_0033	True	1	0.048	0.952
Glucocorticoid_receptor_dis_2_1190	False	0	0.9004	0.0996
Glucocorticoid_receptor_dis_2_0137	True	1	0.004	0.996
Glucocorticoid_receptor_dis_2_1792	False	0	0.944	0.056
Glucocorticoid_receptor_dis_2_0937	True	1	0.11376	0.88624
Glucocorticoid_receptor_dis_2_1479	False	0	0.87367	0.12633
Glucocorticoid_receptor_dis_2_0084	True	1	0.40092	0.59908
Glucocorticoid_receptor_dis_2_1132	False	0	0.972	0.028
Glucocorticoid_receptor_dis_2_1686	False	0	0.76063	0.23937
Glucocorticoid_receptor_dis_2_1563	False	0	0.9672	0.0328
Glucocorticoid_receptor_dis_2_0933	True	1	0.25433	0.74567
Glucocorticoid_receptor_dis_2_1491	False	0	0.92343	0.07657
Glucocorticoid_receptor_dis_2_1145	False	1	0.47166	0.52834
Glucocorticoid_receptor_dis_2_0767	True	1	0.008	0.992
Glucocorticoid_receptor_dis_2_0929	True	1	0.27708	0.72292
Glucocorticoid_receptor_dis_2_0917	True	0	0.63552	0.36448
Glucocorticoid_receptor_dis_2_0279	True	0	0.57305	0.42695
Glucocorticoid_receptor_dis_2_1263	False	0	0.956	0.044
Glucocorticoid_receptor_dis_2_1582	False	0	0.952	0.048
Glucocorticoid_receptor_dis_2_1466	False	0	0.95	0.05
Glucocorticoid_receptor_dis_2_0499	True	1	0.002	0.998
Glucocorticoid_receptor_dis_2_0559	True	0	0.5339	0.4661
Glucocorticoid_receptor_dis_2_1317	False	0	0.67267	0.32733
Glucocorticoid_receptor_dis_2_1609	False	0	0.74877	0.25123
Glucocorticoid_receptor_dis_2_0807	True	1	0.48767	0.51233
Glucocorticoid_receptor_dis_2_1134	False	0	0.96	0.04
Glucocorticoid_receptor_dis_2_1285	False	1	0.4976	0.5024
Glucocorticoid_receptor_dis_2_1223	False	0	0.96671	0.03329
Glucocorticoid_receptor_dis_2_0901	True	1	0.18037	0.81963
Glucocorticoid_receptor_dis_2_1450	False	0	0.854	0.146
Glucocorticoid_receptor_dis_2_1349	False	0	0.95067	0.04933
Glucocorticoid_receptor_dis_2_1465	False	0	0.96	0.04
Glucocorticoid_receptor_dis_2_0477	True	1	0.008	0.992
Glucocorticoid_receptor_dis_2_0773	True	1	0.03333	0.96667
Glucocorticoid_receptor_dis_2_0692	True	1	0.28801	0.71199
Glucocorticoid_receptor_dis_2_0099	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0542	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0776	True	1	0.012	0.988
Glucocorticoid_receptor_dis_2_1082	False	0	0.999	0.001
Glucocorticoid_receptor_dis_2_0210	True	0	0.98086	0.01914
Glucocorticoid_receptor_dis_2_1725	False	0	0.66816	0.33184
Glucocorticoid_receptor_dis_2_0447	True	1	0.016	0.984
Glucocorticoid_receptor_dis_2_0051	True	1	0.38067	0.61933
Glucocorticoid_receptor_dis_2_1327	False	0	0.52834	0.47166
Glucocorticoid_receptor_dis_2_0025	True	1	0.128	0.872
Glucocorticoid_receptor_dis_2_0328	True	1	0.11147	0.88853
Glucocorticoid_receptor_dis_2_0090	True	1	0.10893	0.89107
Glucocorticoid_receptor_dis_2_1494	False	0	0.976	0.024
Glucocorticoid_receptor_dis_2_0715	True	1	0.0344	0.9656
Glucocorticoid_receptor_dis_2_0170	True	1	0.027	0.973
Glucocorticoid_receptor_dis_2_0169	True	1	0.04767	0.95233
Glucocorticoid_receptor_dis_2_0516	True	1	0.06977	0.93023
Glucocorticoid_receptor_dis_2_0428	True	0	0.93523	0.06477
Glucocorticoid_receptor_dis_2_1510	False	0	0.89173	0.10827
Glucocorticoid_receptor_dis_2_1750	False	0	0.858	0.142
Glucocorticoid_receptor_dis_2_0065	True	1	0.044	0.956
Glucocorticoid_receptor_dis_2_1607	False	0	0.67539	0.32461
Glucocorticoid_receptor_dis_2_0131	True	1	0.143	0.857
Glucocorticoid_receptor_dis_2_1344	False	0	0.872	0.128
Glucocorticoid_receptor_dis_2_0939	True	1	0.49234	0.50766
Glucocorticoid_receptor_dis_2_0553	True	1	0.25766	0.74234
Glucocorticoid_receptor_dis_2_0241	True	0	0.61402	0.38598
Glucocorticoid_receptor_dis_2_1806	False	0	0.968	0.032
Glucocorticoid_receptor_dis_2_1015	False	0	0.992	0.008
Glucocorticoid_receptor_dis_2_1298	False	0	0.996	0.004
Glucocorticoid_receptor_dis_2_0535	True	1	0.0	1.0
Glucocorticoid_receptor_dis_2_0179	True	1	0.224	0.776
Glucocorticoid_receptor_dis_2_1074	False	0	0.64	0.36
Glucocorticoid_receptor_dis_2_1722	False	0	0.93133	0.06867
Glucocorticoid_receptor_dis_2_0177	True	1	0.34967	0.65033
Glucocorticoid_receptor_dis_2_1664	False	0	0.8722	0.1278
Glucocorticoid_receptor_dis_2_0278	True	0	0.89173	0.10827
Glucocorticoid_receptor_dis_2_1076	False	0	0.976	0.024
Glucocorticoid_receptor_dis_2_1226	False	0	0.978	0.022
Glucocorticoid_receptor_dis_2_0045	True	1	0.3284	0.6716
Glucocorticoid_receptor_dis_2_0412	True	1	0.056	0.944
Glucocorticoid_receptor_dis_2_1652	False	0	0.992	0.008
Glucocorticoid_receptor_dis_2_0403	True	1	0.012	0.988
Glucocorticoid_receptor_dis_2_1626	False	0	0.8063	0.1937
Glucocorticoid_receptor_dis_2_1710	False	0	0.62833	0.37167
Glucocorticoid_receptor_dis_2_0741	True	1	0.15507	0.84493
Glucocorticoid_receptor_dis_2_0015	True	1	0.1512	0.8488
Glucocorticoid_receptor_dis_2_1523	False	0	0.98917	0.01083
Glucocorticoid_receptor_dis_2_1731	False	0	0.98367	0.01633
Glucocorticoid_receptor_dis_2_1159	False	0	0.67539	0.32461
Glucocorticoid_receptor_dis_2_1391	False	0	0.83453	0.16547
Glucocorticoid_receptor_dis_2_1506	False	1	0.4078	0.5922
