molregno,stand_type,pchembl_value,stand_value,canonical_smiles,stand_inchi,chembl_id,tid,pref_name,scaffolds_csk,mfp
15,159546,IC50,6.79,164.0,COc1cccc2c1-c1ccc3c(c1C(c1ccccc1)O2)C(C)=CC(C)(C)N3,JLKOGSSZSBFPNY-UHFFFAOYSA-N,CHEMBL99046,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3040>
16,71762,IC50,7.18,66.0,C=C(C)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,FHLKKLFFTNPJKR-UHFFFAOYSA-N,CHEMBL48283,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e30b0>
17,71808,IC50,6.96,110.0,C=CC(C)C1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,ROQNRNMUXQFMDI-UHFFFAOYSA-N,CHEMBL46029,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3120>
18,72796,IC50,7.41,39.0,C/C=C\CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,BSJYFMFPTGYKFE-SREVYHEPSA-N,CHEMBL49386,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3190>
19,3214,IC50,7.85,14.0,C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CZSDJYXNNJQXBB-UHFFFAOYSA-N,CHEMBL266282,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3200>
20,71991,IC50,6.66,220.0,COC(=O)/C=C/CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,NMFHEHBJCPXSJD-YRNVUSSQSA-N,CHEMBL46329,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3270>
21,72310,IC50,6.51,310.0,C=C(COC(C)=O)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,VFVAWZKCEBEVKK-UHFFFAOYSA-N,CHEMBL296623,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e32e0>
22,159220,IC50,6.86,139.0,COc1cccc2c1-c1ccc3c(c1C(c1cc(Cl)cc(Cl)c1)O2)C(C)=CC(C)(C)N3,UTLVNNNRCCRBDZ-UHFFFAOYSA-N,CHEMBL419158,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3350>
23,27370,IC50,7.39,41.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N,CHEMBL131,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e33c0>
24,159249,IC50,7.25,56.0,COc1cccc2c1-c1ccc3c(c1C(c1cc(F)cc(F)c1)O2)C(C)=CC(C)(C)N3,WDWACRBIIZCRGV-UHFFFAOYSA-N,CHEMBL99123,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3430>
25,72656,IC50,7.05,89.0,CC/C=C\CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,ITIFLYRISHSCNW-FPLPWBNLSA-N,CHEMBL416278,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e34a0>
26,3214,IC50,7.48,33.0,C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CZSDJYXNNJQXBB-UHFFFAOYSA-N,CHEMBL266282,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3510>
27,71774,IC50,7.42,38.0,C/C=C/CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,BSJYFMFPTGYKFE-VOTSOKGWSA-N,CHEMBL47742,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3580>
28,72259,IC50,6.96,110.0,C=C(Br)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,YKTSKBOTCVIZNZ-UHFFFAOYSA-N,CHEMBL296624,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e35f0>
29,72018,IC50,6.66,216.7,COc1cccc2c1-c1ccc3c(c1C(CC=C1CCCC1)O2)C(C)=CC(C)(C)N3,CSSGFLAVSYCBQG-UHFFFAOYSA-N,CHEMBL49694,25,Glucocorticoid receptor ,C1CCC(CCC2CC3CCCCC3C3CCC4CCCCC4C23)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3660>
30,72705,IC50,7.72,19.0,COc1cccc2c1-c1ccc3c(c1[C@H]([C@H]1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,ZOUVODOOOFQPOC-DWXRJYCRSA-N,CHEMBL46325,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e36d0>
31,72826,IC50,6.96,110.0,COc1cccc2c1-c1ccc3c(c1C(C1C=CCCCC1)O2)C(C)=CC(C)(C)N3,ICPSJRDYGBVYFW-UHFFFAOYSA-N,CHEMBL264560,25,Glucocorticoid receptor ,C1CCCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3740>
32,72019,IC50,7.64,23.0,COc1cccc2c1-c1ccc3c(c1C(CC=C(C)C)O2)C(C)=CC(C)(C)N3,LDKWLXWPPRKXHO-UHFFFAOYSA-N,CHEMBL45720,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e37b0>
33,158797,IC50,6.98,105.0,COc1cccc2c1-c1ccc3c(c1C(c1cccc(C(F)(F)F)c1)O2)C(C)=CC(C)(C)N3,AZKXBAPRQCXHRZ-UHFFFAOYSA-N,CHEMBL95644,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3820>
34,72755,IC50,7.92,12.0,COc1cccc2c1-c1ccc3c(c1C(C1C=CCC1)O2)C(C)=CC(C)(C)N3,BDZQBRNZPXXVRN-UHFFFAOYSA-N,CHEMBL47463,25,Glucocorticoid receptor ,C1CCC2C(C1)CC(C1CCCC1)C1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3890>
35,27370,IC50,8.68,2.1,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N,CHEMBL131,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3900>
36,71772,IC50,6.85,141.0,C=C(CO)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,NBUPNJQWXVQRCK-UHFFFAOYSA-N,CHEMBL416465,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3970>
37,72682,IC50,6.36,440.0,COc1cccc2c1-c1ccc3c(c1[C@@H]([C@H]1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,ZOUVODOOOFQPOC-WXTAPIANSA-N,CHEMBL49873,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e39e0>
38,72017,IC50,7.7,20.0,COc1cccc2c1-c1ccc3c(c1C(CC=C(F)F)O2)C(C)=CC(C)(C)N3,MACROYAVMFWALR-UHFFFAOYSA-N,CHEMBL50118,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3a50>
39,72741,IC50,6.64,230.0,COc1cccc2c1-c1ccc3c(c1C(C1/C=C\CCCCC1)O2)C(C)=CC(C)(C)N3,NYZPSKBMSBIASN-FLIBITNWSA-N,CHEMBL48308,25,Glucocorticoid receptor ,C1CCCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3ac0>
40,72739,IC50,8.15,7.0,COc1cccc2c1-c1ccc3c(c1C(C1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,ZOUVODOOOFQPOC-UHFFFAOYSA-N,CHEMBL48588,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3b30>
41,71997,IC50,7.68,21.0,COc1cccc2c1-c1ccc3c(c1C(C1C=CCCC1)O2)C(C)=CC(C)(C)N3,OSLBGHLVIZGEEN-UHFFFAOYSA-N,CHEMBL46199,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3ba0>
42,71762,IC50,7.38,42.0,C=C(C)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,FHLKKLFFTNPJKR-UHFFFAOYSA-N,CHEMBL48283,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3c10>
43,72720,IC50,8.24,5.8,COc1cccc2c1-c1ccc3c(c1[C@H]([C@@H]1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,ZOUVODOOOFQPOC-QYBDOPJKSA-N,CHEMBL298687,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3c80>
44,159285,IC50,6.85,140.0,COc1cccc2c1-c1ccc3c(c1C(c1cccc(OCSC)c1)O2)C(C)=CC(C)(C)N3,PZGBWVRLVNGXMZ-UHFFFAOYSA-N,CHEMBL97206,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3cf0>
45,71808,IC50,7.4,40.0,C=CC(C)C1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,ROQNRNMUXQFMDI-UHFFFAOYSA-N,CHEMBL46029,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3d60>
46,72796,IC50,7.64,23.0,C/C=C\CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,BSJYFMFPTGYKFE-SREVYHEPSA-N,CHEMBL49386,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3dd0>
47,72549,IC50,6.66,220.0,COc1cccc2c1-c1ccc3c(c1C(CC1=CCCCC1)O2)C(C)=CC(C)(C)N3,GHGBCVLTHVCEHB-UHFFFAOYSA-N,CHEMBL49632,25,Glucocorticoid receptor ,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3e40>
48,3214,IC50,8.16,6.9,C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CZSDJYXNNJQXBB-UHFFFAOYSA-N,CHEMBL266282,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3eb0>
49,71991,IC50,7.06,87.0,COC(=O)/C=C/CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,NMFHEHBJCPXSJD-YRNVUSSQSA-N,CHEMBL46329,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3f20>
50,72310,IC50,6.85,141.0,C=C(COC(C)=O)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,VFVAWZKCEBEVKK-UHFFFAOYSA-N,CHEMBL296623,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c5158e3f90>
51,72656,IC50,7.06,88.0,CC/C=C\CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,ITIFLYRISHSCNW-FPLPWBNLSA-N,CHEMBL416278,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f040>
52,71998,IC50,6.5,320.0,C=C1CCCCC1C1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,NZPCXKZTDCQMHF-UHFFFAOYSA-N,CHEMBL295475,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f0b0>
53,72550,IC50,6.82,150.0,COc1cccc2c1-c1ccc3c(c1C(C/C=C/CO)O2)C(C)=CC(C)(C)N3,KQQJJTGPFFCIIA-AATRIKPKSA-N,CHEMBL416831,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f120>
54,3214,IC50,7.89,13.0,C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CZSDJYXNNJQXBB-UHFFFAOYSA-N,CHEMBL266282,25,Glucocorticoid receptor ,C1CCC2C(C1)CCC1C3CCCCC3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f190>
55,160047,IC50,6.67,216.0,COc1cccc2c1-c1ccc3c(c1C(c1cccc(OC(=O)N(C)C)c1)O2)C(C)=CC(C)(C)N3,VAGCBEBNRFICRM-UHFFFAOYSA-N,CHEMBL317578,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f200>
56,160098,IC50,6.88,131.0,COCOc1cccc(C2Oc3cccc(OC)c3-c3ccc4c(c32)C(C)=CC(C)(C)N4)c1,AKWLHIKHZRXJAM-UHFFFAOYSA-N,CHEMBL327757,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f270>
57,120084,IC50,6.26,550.0,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCC4OC(C(=O)O)C(O)C(O)C4O)cc3)C[C@@]21C,SXSJBHOSJGHDBE-SAOFNWJPSA-N,CHEMBL78124,25,Glucocorticoid receptor ,C1CCC(CCCCC2CCC(C3CC4CCCC4C4CCC5CCCCC5C34)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f2e0>
58,101170,IC50,6.8,160.0,CCC(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC)c1-2,DYDOIAFFGMROAL-UHFFFAOYSA-N,CHEMBL304258,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f350>
59,100621,IC50,7.72,19.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,JBYMAMMMXLMWFU-UHFFFAOYSA-N,CHEMBL65021,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f3c0>
60,100619,IC50,8.7,2.0,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC(F)F)c1-2,WFSBONJXUAXVJH-UHFFFAOYSA-N,CHEMBL65221,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f430>
61,100934,IC50,6.67,216.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(O)c1)O2,IWVQWKVSZZNDKW-UHFFFAOYSA-N,CHEMBL65497,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f4a0>
62,101174,IC50,7.54,29.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(F)cc1)O2,JFBQVFCNTWRGTG-UHFFFAOYSA-N,CHEMBL65657,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f510>
63,100782,IC50,7.39,41.0,COc1cccc2c1-c1ccc(NS(=O)(=O)N(C)C)cc1C(c1ccccc1)O2,SDBUTPFXNGKELI-UHFFFAOYSA-N,CHEMBL62118,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f580>
64,101191,IC50,7.51,31.0,CCOC(=O)c1cccc(C2Oc3cccc(OC)c3-c3ccc(NS(C)(=O)=O)cc32)c1,FSSLOFIETJPRRA-UHFFFAOYSA-N,CHEMBL302442,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f5f0>
65,100781,IC50,6.39,404.0,COc1cccc2c1-c1ccc(NC(=O)c3ccccc3)cc1C(c1ccccc1)O2,PXHYGRHGHRJFOI-UHFFFAOYSA-N,CHEMBL302147,25,Glucocorticoid receptor ,C1CCC(CCC2CCC3C4CCCCC4CC(C4CCCCC4)C3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f660>
66,101173,IC50,8.52,3.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(Cl)c1)O2,PHCCLYMMALQRTG-UHFFFAOYSA-N,CHEMBL65695,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f6d0>
67,101125,IC50,8.52,3.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(F)c1)O2,VYJSUSIGTRGXQC-UHFFFAOYSA-N,CHEMBL65354,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f740>
68,100644,IC50,6.05,892.0,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(O)c1-2,JNNJFIIQFCFXID-UHFFFAOYSA-N,CHEMBL303813,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f7b0>
69,101093,IC50,8.15,7.0,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(C)cc1)O2,PCEQNBCVZPRGRR-UHFFFAOYSA-N,CHEMBL65868,25,Glucocorticoid receptor ,C1CCC(C2CC3CCCCC3C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78c51583f820>
