smiles,active_scaf,active_fp,activity_category
CCc1ccc([C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CCc1cc(C)cc(Cl)c1)C(F)(F)F,0,0,non_active
C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)CC=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c1cc(NC(=O)c2cncn2C)cn1C,0,0,non_active
CCc1noc(=O)c2ccc(NC(=O)C(O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cc12,0,0,non_active
COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)CC(C)=CC(C)(C)N3,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CCC[C@@]3(O)C#Cc3ccc(Cl)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
CC#CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(O)c(C)c3)C[C@@]21C,0,0,non_active
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](CO)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccccn1,0,0,non_active
Cc1cccc(SCC(=CO)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,0,0,non_active
COc1ccc(F)cc1CC(C)(C)CC(O)(C(=O)Nc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,0,0,non_active
C=CCOc1ccc([C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1Cl,0,0,non_active
CCC1(CC(O)(CC(=O)Nc2ccc3c(=O)onc(C)c3c2)C(F)(F)F)CCCCc2ccccc21,0,0,non_active
CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(C=O)CCC4=C32)cc1,0,0,non_active
Nc1c(C(=O)NCC(O)(CN(CCO)C(C=O)c2c(F)cccc2F)C(F)(F)F)cnn1-c1ccc(F)cc1,0,0,non_active
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(C=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,0,non_active
CCc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCCC(=O)NCCC(=O)O)cc2)cc1,0,0,non_active
CC(C)N(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(C=O)CCC4=C32)cc1,0,0,non_active
CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1CN)C(F)(F)F)C(=O)c1cccc(F)c1Cl,0,0,non_active
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](CO)C[C@]3(C)[C@]2(C(=O)CCl)O1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3CC=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ncccn1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2Cc2cccc(C(=O)N[C@@H]3CCOC3=O)c2)c1)c1ccccc1,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OCC(=O)c1ccco1)C(=O)SCF,0,0,non_active
CC[C@@H](Cc1ccc(O)c(C)c1)NS(=O)C(=O)c1c(C)cc(C)cc1C,0,0,non_active
C[C@H](NS(=O)(=O)C1CC1)[C@H](OCc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc(S(C)(=O)=O)cc1,0,0,non_active
CC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1cc(CF)cc2c1OCC2,0,0,non_active
Cc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2ccccc21)CC(F)(F)F,0,0,non_active
N#Cc1ccc(O[C@H](c2cnc(C3CC3)nc2)[C@H](CO)NC(=CO)C(F)(F)F)c(Br)c1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1C(=O)N1CCCCCC1)O2)C(C)=CC(C)(C)N3,0,0,non_active
COc1ccc(F)cc1C(C)C(C)CC(O)(Cc1cc(C)cc(C)c1C#N)C(F)(F)F,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CCC[C@]2(O)C(=O)COc1ccc2ccccc2n1,0,0,non_active
COc1ccc([C@H]2OCC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(CNC(C)C)c2)c(C)c1,0,0,non_active
Cc1nn(C2CCCCC2)c(C)c1S(=O)(=O)N[C@@H](C)COc1cccc2cnccc12,0,0,non_active
CCc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,0,0,non_active
C[C@@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ncccc2o1,0,0,non_active
CSc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)CC(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cccnc2[nH]1)CC(F)(F)F,0,0,non_active
CC(=O)OCC(=O)[C@@]1(O)CCC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,non_active
CCC(C)(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,0,0,non_active
Cc1cc(C)c(S(=O)C(=O)NC(C)Cc2c[nH]c3ccccc23)c(C)c1,0,0,non_active
Cc1ccc2c(NCC(O)(CC(C)C(C)c3cc(F)ccc3O)C(F)(F)F)cccc2n1,0,0,non_active
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(C=O)c1ccco1)C(=O)CSc1nc2ncccc2s1,0,0,non_active
Cc1c(NS(C)(=O)=CO)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCCCC(=O)NCCCC(=O)O)c2)cc1,0,0,non_active
C[C@H]1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)[C@@H]1OC(C=O)NC1CCCCC1,0,0,non_active
Cc1ccc([C@@H](Oc2ccc(C(=O)N[C@H]3CCCN(C(=O)[C@H]4COC(=O)C4)C3)nc2C)[C@H](C)NC(=O)C(F)(F)F)cc1,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(OC)cc3)C[C@@]21C,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(-n4cccc4)cc3)C[C@@]21C,0,0,non_active
Cc1ccnc(SCC(=O)[C@@]2(OC(=O)c3ccco3)CCC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1S(=O)(=O)N1CCCCC1)CO2)C(C)=CC(C)(C)N3,0,0,non_active
CCC(Cc1cccc2ccccc12)NCS(=O)(=O)c1c(C)cc(C)cc1C,0,0,non_active
Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1[C@@H]2[C@@H](CO)C[C@@]2(C)[C@H]1CC[C@@]2(O)C#CC(C)C,0,0,non_active
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCO,0,0,non_active
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(CCNC(=O)CCCCC(=O)O)c2)cc1,0,0,non_active
CC[C@@H](Cc1ccc(O)c(C)c1C)NS(=O)C(=O)c1c(C)cc(C)cc1C,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C[C@@H](O)CC(=O)O)cc3)C[C@@]21C,0,0,non_active
CN(C)c1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)CC(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
CCc1ccc([C@@H](Oc2ccc(C(=O)N[C@H]3CCCN(C(=O)[C@H]4COC(=O)C4)C3)cc2)[C@H](C)NC(=O)C(F)(F)F)cc1,0,0,non_active
CCC(Cc1ccc(OC)c2ccccc12)NS(=O)(=O)c1c(C)cc(C)cc1C,0,0,non_active
CCCNC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)CC=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1sccc1CO)O2)C(C)=CCC(C)(C)N3,0,0,non_active
CCN(C[C@](O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)C(F)F)C(=O)c1c(Cl)cccc1Cl,0,0,non_active
CCc1cc(C)c(S(=O)(=O)NC(CSc2ccccc2)C(F)(F)F)c(C)c1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CCC(O)(Cc1cc2cccc(F)c2[nH]1)C(F)(F)F,0,0,non_active
CCN(CC(O)(CNC(C=O)c1cnn(-c2ccccc2)c1N)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,0,0,non_active
CN(C)c1cc(F)c([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(C=O)CCC4=C32)c(F)c1,0,0,non_active
CC#CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(P(C)(C)=O)cc3)C[C@@]21C,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)CC#CC3CC3)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]32)cc1,0,0,non_active
CCc1noc(C)c1-c1ccc(CNC(=O)c2cnc3c(c(C)nn3C)c2Cl)cc1,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CCC[C@@]3(O)C#Cc3ccccc3Cl)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3CCC4C=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1ccc2ccccc2n1,0,0,non_active
CC(C)(C)c1ccc(C[C@H](O)[C@H]2CCCC3=CCc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)cc1,0,0,non_active
Cc1cc(C)c(S(=O)(=O)N[C@H]2CCN(Cc3cccc4c3cnn4-c3ccc(F)cc3)C2)c(C)c1,0,0,non_active
COc1ccc(-c2cncnc2)cc1C(C)(C)CCC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,0,0,non_active
C=CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CCC)[C@@H]2CCc3cc(C(=O)Nc4cccnc4C)ccc3[C@H]21,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2cnccc21)CC(F)(F)F,0,0,non_active
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C[C@@]1(OC(=O)NCCC(C)(C)C)C(=O)CO,0,0,non_active
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)CC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CNc1cccc2nc(C)ccc12)C(F)C(F)F,0,0,non_active
COc1ccc(F)cc1CC(C)(C)CC(O)(Cc1ccc(C#N)cc1F)C(F)(F)F,0,0,non_active
CC(C)(CC(O)(CCc1cc2ccc(C#N)cc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2,0,0,non_active
CCC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4oc(CC)nc4c3)C[C@@]21C,0,0,non_active
Cc1nc(SCC(=O)[C@@]2(OC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CCC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)sc1C,0,0,non_active
CCc1noc(=O)c2ccc(NC(=O)C(O)(CC3CCCc4c(C#N)cccc43)C(F)(F)F)cc12,0,0,non_active
C[C@@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C[C@@]1(O)C(=O)O,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(O)cc1)O2)C(C)=CCC(C)(C)N3,0,0,non_active
CCC(C)(CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F)c1cc(Cl)cc2c1OCC2,0,0,non_active
Cc1ccc([C@@H](Oc2ccc(C(=O)O[C@H]3CCCN(C(=O)[C@H]4COC(=O)C4)C3C)cc2)[C@H](C)NC(=O)C(F)(F)F)cc1,0,0,non_active
Cc1cc(C)c(CS(=O)(=O)NC(Cn2cc(C#N)c3ccccc32)C(F)(F)F)c(C)c1,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1C)C(F)(F)F)C(=O)c1ccccc1F,0,0,non_active
COc1ccc(F)cc1C(C)C(C)CC(O)(C(=O)Nc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,0,0,non_active
CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccc(F)cc1)CC(F)(F)F)C(=O)c1ccccc1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(CC(=O)N[C@@H]3CCOC3=O)c2)c1)c1ccccc1,0,0,non_active
CCc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(F)cc1F,0,0,non_active
Cc1ccc([C@@H](Oc2ccc(C(=O)N[C@H]3CCCN(C(C=O)[C@H]4COC(=O)C4)C3)cc2)[C@H](C)NC(=O)C(F)(F)F)cc1,0,0,non_active
CCOc1ccc(F)cc1C(C)(C)CC(O)(CN1C[C@@H](C)C(=O)[C@@H](C)C1)C(F)(F)F,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/Cc1ccc(C)cc1)O2)C(C)=CC(C)(C)N3,0,0,non_active
Cc1ccc([C@@H](Oc2ccc(C(=O)N[C@@H]3CCCN(C(=O)[C@@H]4CCOC(=O)C4)C3)nc2)[C@H](C)NC(=O)C(F)(F)F)cc1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1cnc2ccccc2n1,0,0,non_active
Cc1ccc(F)cc1C(C)C(C)CC(O)(Cc1cc2nnccc2[nH]1)C(F)(F)F,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(Cn1cnc2ccccc21)C(F)(F)CF,0,0,non_active
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1CC#N,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(C(=CO)Nc5cccnc5C)ccc4[C@H]3[C@@H](OCc3ccccc3Cl)C[C@@]21C,0,0,non_active
CCc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccccc2)cc1)Cc1cccc(CCCC(=O)NCCO[C@H]2CC[C@@]3(C)[C@@H](C2)C[C@@H](O)[C@@H]2[C@@H]3C[C@H](O)[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)c1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(OC(F)(F)CF)c1)O2)C(C)=CC(C)(C)N3,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)C[C@@H](CC[C@@]3(O)C#Cc3ccsc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
CCOc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccc(C#N)cc2[nH]1)C(F)(F)F,0,0,non_active
Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3CCCc4ccc(F)cc43)C(F)(F)CF)cc12,0,0,non_active
CC[C@@H](Cc1ccc(O)c(C)c1)NS(=O)(=CO)c1c(C)cc(C)cc1C,0,0,non_active
Cc1nc(SCC(=O)[C@@]2(OC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CC(=O)CCC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)sc1C,0,0,non_active
Cc1ncccc1NC(=O)c1ccc2c(c1)CC=C[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,0,0,non_active
C=C(C)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(SC)cc3C)OC[C@@]21C,0,0,non_active
CCc1ccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cccc32)cc1,0,0,non_active
CC1(C)Nc2c(cc(-c3cccc4nccn34)c3c2CCC3)C(C)(C)C1=CO,0,0,non_active
CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)CC(F)(F)F)c1cc(Br)cc2c1OCC2,0,0,non_active
CCc1ccc(/C=C2\Oc3ccc(O)c(OC)c3-c3ccc4c(c32)C(C)=CC(C)(C)NC4)cc1,0,0,non_active
