QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1
Glucocorticoid_receptor_dis_3_0664	True	1	0.17416	0.82584
Glucocorticoid_receptor_dis_3_0740	True	1	0.02158	0.97842
Glucocorticoid_receptor_dis_3_0054	True	1	0.04064	0.95936
Glucocorticoid_receptor_dis_3_1142	False	0	0.991	0.009
Glucocorticoid_receptor_dis_3_1618	False	0	0.999	0.001
Glucocorticoid_receptor_dis_3_0400	True	1	0.41685	0.58315
Glucocorticoid_receptor_dis_3_0170	True	1	0.0055	0.9945
Glucocorticoid_receptor_dis_3_0103	True	1	0.01617	0.98383
Glucocorticoid_receptor_dis_3_0611	True	0	0.59701	0.40299
Glucocorticoid_receptor_dis_3_0230	True	0	0.89767	0.10233
Glucocorticoid_receptor_dis_3_0492	True	1	0.01225	0.98775
Glucocorticoid_receptor_dis_3_0210	True	0	0.81449	0.18551
Glucocorticoid_receptor_dis_3_0780	True	1	0.19723	0.80277
Glucocorticoid_receptor_dis_3_0511	True	1	0.18223	0.81777
Glucocorticoid_receptor_dis_3_1497	False	1	0.45506	0.54494
Glucocorticoid_receptor_dis_3_0620	True	1	0.01733	0.98267
Glucocorticoid_receptor_dis_3_0502	True	1	0.0085	0.9915
Glucocorticoid_receptor_dis_3_1077	False	0	0.971	0.029
Glucocorticoid_receptor_dis_3_0717	True	1	0.06057	0.93943
Glucocorticoid_receptor_dis_3_1583	False	0	0.95908	0.04092
Glucocorticoid_receptor_dis_3_0638	True	0	0.77926	0.22074
Glucocorticoid_receptor_dis_3_0342	True	0	0.59638	0.40362
Glucocorticoid_receptor_dis_3_1249	False	0	0.98433	0.01567
Glucocorticoid_receptor_dis_3_0297	True	1	0.08518	0.91482
Glucocorticoid_receptor_dis_3_1085	False	0	0.86415	0.13585
Glucocorticoid_receptor_dis_3_1198	False	0	0.999	0.001
Glucocorticoid_receptor_dis_3_1633	False	0	0.864	0.136
Glucocorticoid_receptor_dis_3_0895	False	0	0.6611	0.3389
Glucocorticoid_receptor_dis_3_0246	True	0	0.93023	0.06977
Glucocorticoid_receptor_dis_3_1368	False	0	0.94539	0.05461
Glucocorticoid_receptor_dis_3_0901	False	0	0.98625	0.01375
Glucocorticoid_receptor_dis_3_0534	True	1	0.3919	0.6081
Glucocorticoid_receptor_dis_3_0828	True	1	0.18814	0.81186
Glucocorticoid_receptor_dis_3_0423	True	1	0.03545	0.96455
Glucocorticoid_receptor_dis_3_0691	True	1	0.23367	0.76633
Glucocorticoid_receptor_dis_3_1569	False	0	0.64433	0.35567
Glucocorticoid_receptor_dis_3_0113	True	1	0.09435	0.90565
Glucocorticoid_receptor_dis_3_0867	True	0	0.58543	0.41457
Glucocorticoid_receptor_dis_3_0755	True	1	0.04267	0.95733
Glucocorticoid_receptor_dis_3_0164	True	1	0.1281	0.8719
Glucocorticoid_receptor_dis_3_1373	False	0	0.98333	0.01667
Glucocorticoid_receptor_dis_3_1125	False	0	0.957	0.043
Glucocorticoid_receptor_dis_3_0463	True	1	0.07682	0.92318
Glucocorticoid_receptor_dis_3_0136	True	1	0.0141	0.9859
Glucocorticoid_receptor_dis_3_0980	False	0	0.99367	0.00633
Glucocorticoid_receptor_dis_3_1425	False	0	0.997	0.003
Glucocorticoid_receptor_dis_3_0323	True	1	0.07483	0.92517
Glucocorticoid_receptor_dis_3_1651	False	0	0.9935	0.0065
Glucocorticoid_receptor_dis_3_0915	False	0	0.986	0.014
Glucocorticoid_receptor_dis_3_1223	False	0	0.99069	0.00931
Glucocorticoid_receptor_dis_3_1508	False	0	0.9885	0.0115
Glucocorticoid_receptor_dis_3_0648	True	1	0.34311	0.65689
Glucocorticoid_receptor_dis_3_1393	False	0	0.95028	0.04972
Glucocorticoid_receptor_dis_3_0600	True	0	0.995	0.005
Glucocorticoid_receptor_dis_3_1400	False	1	0.19006	0.80994
Glucocorticoid_receptor_dis_3_1156	False	0	0.999	0.001
Glucocorticoid_receptor_dis_3_1552	False	0	0.74793	0.25207
Glucocorticoid_receptor_dis_3_0904	False	0	0.971	0.029
Glucocorticoid_receptor_dis_3_0353	True	1	0.003	0.997
Glucocorticoid_receptor_dis_3_1148	False	0	0.995	0.005
Glucocorticoid_receptor_dis_3_1668	False	0	0.99875	0.00125
Glucocorticoid_receptor_dis_3_1075	False	0	0.9625	0.0375
Glucocorticoid_receptor_dis_3_1476	False	0	0.9641	0.0359
Glucocorticoid_receptor_dis_3_0765	True	1	0.03658	0.96342
Glucocorticoid_receptor_dis_3_0553	True	1	0.15551	0.84449
Glucocorticoid_receptor_dis_3_0788	True	1	0.15959	0.84041
Glucocorticoid_receptor_dis_3_0812	True	1	0.039	0.961
Glucocorticoid_receptor_dis_3_0604	True	1	0.32506	0.67494
Glucocorticoid_receptor_dis_3_1308	False	0	0.991	0.009
Glucocorticoid_receptor_dis_3_1199	False	0	0.948	0.052
Glucocorticoid_receptor_dis_3_0127	True	1	0.22342	0.77658
Glucocorticoid_receptor_dis_3_1699	False	0	0.999	0.001
Glucocorticoid_receptor_dis_3_1725	False	1	0.46483	0.53517
Glucocorticoid_receptor_dis_3_0910	False	1	0.25794	0.74206
Glucocorticoid_receptor_dis_3_1285	False	0	0.945	0.055
Glucocorticoid_receptor_dis_3_0761	True	1	0.44148	0.55852
Glucocorticoid_receptor_dis_3_0618	True	1	0.00667	0.99333
Glucocorticoid_receptor_dis_3_0624	True	1	0.0425	0.9575
Glucocorticoid_receptor_dis_3_0088	True	0	0.694	0.306
Glucocorticoid_receptor_dis_3_0257	True	1	0.21625	0.78375
Glucocorticoid_receptor_dis_3_0062	True	1	0.14742	0.85258
Glucocorticoid_receptor_dis_3_0485	True	1	0.007	0.993
Glucocorticoid_receptor_dis_3_0191	True	1	0.0258	0.9742
Glucocorticoid_receptor_dis_3_1616	False	0	0.998	0.002
Glucocorticoid_receptor_dis_3_1304	False	0	0.91883	0.08117
Glucocorticoid_receptor_dis_3_1794	False	0	0.92238	0.07762
Glucocorticoid_receptor_dis_3_0879	True	1	0.20343	0.79657
Glucocorticoid_receptor_dis_3_0178	True	1	0.03738	0.96262
Glucocorticoid_receptor_dis_3_0067	True	1	0.25554	0.74446
Glucocorticoid_receptor_dis_3_0902	False	0	0.98447	0.01553
Glucocorticoid_receptor_dis_3_1501	False	0	0.52446	0.47554
Glucocorticoid_receptor_dis_3_0151	True	1	0.46622	0.53378
Glucocorticoid_receptor_dis_3_1387	False	0	0.9925	0.0075
Glucocorticoid_receptor_dis_3_1576	False	0	0.949	0.051
Glucocorticoid_receptor_dis_3_1720	False	0	0.94203	0.05797
Glucocorticoid_receptor_dis_3_0476	True	1	0.029	0.971
Glucocorticoid_receptor_dis_3_1208	False	0	0.93982	0.06018
Glucocorticoid_receptor_dis_3_0645	True	1	0.41416	0.58584
Glucocorticoid_receptor_dis_3_0355	True	1	0.01107	0.98893
Glucocorticoid_receptor_dis_3_1639	False	0	0.87243	0.12757
Glucocorticoid_receptor_dis_3_0260	True	0	0.51313	0.48687
Glucocorticoid_receptor_dis_3_0865	True	0	0.7682	0.2318
Glucocorticoid_receptor_dis_3_1443	False	0	0.55062	0.44938
Glucocorticoid_receptor_dis_3_1100	False	0	0.86762	0.13238
Glucocorticoid_receptor_dis_3_0270	True	1	0.0325	0.9675
Glucocorticoid_receptor_dis_3_1555	False	1	0.40015	0.59985
Glucocorticoid_receptor_dis_3_1644	False	0	0.83893	0.16107
Glucocorticoid_receptor_dis_3_1611	False	0	0.96851	0.03149
Glucocorticoid_receptor_dis_3_0509	True	1	0.0025	0.9975
Glucocorticoid_receptor_dis_3_1064	False	0	0.75937	0.24063
Glucocorticoid_receptor_dis_3_0098	True	1	0.04643	0.95357
Glucocorticoid_receptor_dis_3_0888	False	1	0.24055	0.75945
Glucocorticoid_receptor_dis_3_1016	False	0	0.63703	0.36297
Glucocorticoid_receptor_dis_3_1516	False	0	0.992	0.008
Glucocorticoid_receptor_dis_3_0609	True	0	0.69836	0.30164
Glucocorticoid_receptor_dis_3_1603	False	0	0.998	0.002
Glucocorticoid_receptor_dis_3_1606	False	0	0.97092	0.02908
Glucocorticoid_receptor_dis_3_0025	True	1	0.08967	0.91033
Glucocorticoid_receptor_dis_3_0349	True	1	0.17674	0.82326
Glucocorticoid_receptor_dis_3_1601	False	0	0.97067	0.02933
Glucocorticoid_receptor_dis_3_1484	False	0	0.974	0.026
Glucocorticoid_receptor_dis_3_0914	False	0	0.89772	0.10228
Glucocorticoid_receptor_dis_3_0467	True	1	0.21606	0.78394
Glucocorticoid_receptor_dis_3_1379	False	0	0.97533	0.02467
Glucocorticoid_receptor_dis_3_0044	True	1	0.05827	0.94173
Glucocorticoid_receptor_dis_3_0881	True	1	0.46464	0.53536
Glucocorticoid_receptor_dis_3_0844	True	1	0.08357	0.91643
Glucocorticoid_receptor_dis_3_0986	False	1	0.49721	0.50279
Glucocorticoid_receptor_dis_3_0089	True	1	0.28928	0.71072
Glucocorticoid_receptor_dis_3_1415	False	0	0.9851	0.0149
Glucocorticoid_receptor_dis_3_1341	False	0	0.92514	0.07486
Glucocorticoid_receptor_dis_3_1734	False	0	0.989	0.011
Glucocorticoid_receptor_dis_3_1713	False	0	0.94675	0.05325
Glucocorticoid_receptor_dis_3_0172	True	1	0.024	0.976
Glucocorticoid_receptor_dis_3_0078	True	1	0.17784	0.82216
Glucocorticoid_receptor_dis_3_0598	True	1	0.20778	0.79222
Glucocorticoid_receptor_dis_3_1270	False	1	0.46483	0.53517
Glucocorticoid_receptor_dis_3_1183	False	0	0.87243	0.12757
Glucocorticoid_receptor_dis_3_1777	False	1	0.24891	0.75109
Glucocorticoid_receptor_dis_3_0871	True	1	0.16596	0.83404
Glucocorticoid_receptor_dis_3_1141	False	0	0.958	0.042
Glucocorticoid_receptor_dis_3_0739	True	1	0.26459	0.73541
Glucocorticoid_receptor_dis_3_1471	False	0	0.63703	0.36297
Glucocorticoid_receptor_dis_3_0897	False	0	0.965	0.035
Glucocorticoid_receptor_dis_3_0750	True	1	0.18228	0.81772
Glucocorticoid_receptor_dis_3_0228	True	0	0.9461	0.0539
Glucocorticoid_receptor_dis_3_1366	False	0	0.96237	0.03763
Glucocorticoid_receptor_dis_3_1024	False	0	0.993	0.007
Glucocorticoid_receptor_dis_3_1566	False	0	0.98017	0.01983
Glucocorticoid_receptor_dis_3_1166	False	0	0.996	0.004
Glucocorticoid_receptor_dis_3_0300	True	1	0.05087	0.94913
Glucocorticoid_receptor_dis_3_1117	False	0	0.76928	0.23072
Glucocorticoid_receptor_dis_3_0675	True	1	0.1107	0.8893
Glucocorticoid_receptor_dis_3_1580	False	0	0.67233	0.32767
Glucocorticoid_receptor_dis_3_0578	True	1	0.04669	0.95331
Glucocorticoid_receptor_dis_3_0412	True	0	0.79051	0.20949
Glucocorticoid_receptor_dis_3_0713	True	1	0.01775	0.98225
Glucocorticoid_receptor_dis_3_0698	True	0	0.63616	0.36384
Glucocorticoid_receptor_dis_3_0264	True	1	0.0325	0.9675
Glucocorticoid_receptor_dis_3_1278	False	0	0.694	0.306
Glucocorticoid_receptor_dis_3_0974	False	0	0.87495	0.12505
Glucocorticoid_receptor_dis_3_1673	False	0	0.99069	0.00931
Glucocorticoid_receptor_dis_3_0404	True	1	0.22749	0.77251
Glucocorticoid_receptor_dis_3_1650	False	0	0.99371	0.00629
Glucocorticoid_receptor_dis_3_0315	True	0	0.94953	0.05047
Glucocorticoid_receptor_dis_3_1735	False	0	0.99	0.01
Glucocorticoid_receptor_dis_3_0747	True	1	0.02883	0.97117
Glucocorticoid_receptor_dis_3_1503	False	0	0.84825	0.15175
Glucocorticoid_receptor_dis_3_0925	False	0	0.92317	0.07683
Glucocorticoid_receptor_dis_3_1570	False	0	0.742	0.258
Glucocorticoid_receptor_dis_3_1011	False	0	0.95871	0.04129
Glucocorticoid_receptor_dis_3_0002	True	1	0.04106	0.95894
Glucocorticoid_receptor_dis_3_1345	False	0	0.97433	0.02567
Glucocorticoid_receptor_dis_3_1442	False	0	0.81449	0.18551
Glucocorticoid_receptor_dis_3_1037	False	0	0.74284	0.25716
Glucocorticoid_receptor_dis_3_0197	True	0	0.8164	0.1836
Glucocorticoid_receptor_dis_3_0222	True	1	0.43779	0.56221
Glucocorticoid_receptor_dis_3_0287	True	0	0.95486	0.04514
Glucocorticoid_receptor_dis_3_0628	True	1	0.01333	0.98667
Glucocorticoid_receptor_dis_3_0153	True	1	0.32958	0.67042
Glucocorticoid_receptor_dis_3_1026	False	0	0.8251	0.1749
Glucocorticoid_receptor_dis_3_0950	False	1	0.19006	0.80994
Glucocorticoid_receptor_dis_3_1305	False	0	0.94675	0.05325
Glucocorticoid_receptor_dis_3_0181	True	1	0.16563	0.83437
Glucocorticoid_receptor_dis_3_1691	False	0	0.863	0.137
Glucocorticoid_receptor_dis_3_0365	True	1	0.14003	0.85997
Glucocorticoid_receptor_dis_3_1090	False	1	0.47787	0.52213
Glucocorticoid_receptor_dis_3_1184	False	1	0.32474	0.67526
Glucocorticoid_receptor_dis_3_1693	False	0	0.8173	0.1827
Glucocorticoid_receptor_dis_3_1031	False	0	0.974	0.026
Glucocorticoid_receptor_dis_3_1324	False	0	0.96617	0.03383
Glucocorticoid_receptor_dis_3_0312	True	1	0.3834	0.6166
Glucocorticoid_receptor_dis_3_0941	False	0	0.92842	0.07158
Glucocorticoid_receptor_dis_3_1219	False	0	0.90742	0.09258
Glucocorticoid_receptor_dis_3_0111	True	1	0.21582	0.78418
Glucocorticoid_receptor_dis_3_1369	False	1	0.25794	0.74206
Glucocorticoid_receptor_dis_3_1337	False	0	0.86995	0.13005
Glucocorticoid_receptor_dis_3_0313	True	1	0.08277	0.91723
Glucocorticoid_receptor_dis_3_1384	False	0	0.92842	0.07158
Glucocorticoid_receptor_dis_3_0522	True	1	0.0102	0.9898
Glucocorticoid_receptor_dis_3_1419	False	0	0.86362	0.13638
Glucocorticoid_receptor_dis_3_0861	True	1	0.39293	0.60707
Glucocorticoid_receptor_dis_3_0010	True	1	0.09102	0.90898
Glucocorticoid_receptor_dis_3_0671	True	1	0.14403	0.85597
Glucocorticoid_receptor_dis_3_1052	False	0	0.995	0.005
Glucocorticoid_receptor_dis_3_0964	False	0	0.90435	0.09565
Glucocorticoid_receptor_dis_3_0276	True	1	0.18178	0.81822
Glucocorticoid_receptor_dis_3_1664	False	0	0.97468	0.02532
Glucocorticoid_receptor_dis_3_0992	False	1	0.44803	0.55197
Glucocorticoid_receptor_dis_3_1312	False	0	0.991	0.009
Glucocorticoid_receptor_dis_3_0580	True	1	0.17194	0.82806
Glucocorticoid_receptor_dis_3_1106	False	0	0.75983	0.24017
Glucocorticoid_receptor_dis_3_0784	True	1	0.0375	0.9625
Glucocorticoid_receptor_dis_3_0124	True	1	0.17329	0.82671
Glucocorticoid_receptor_dis_3_0612	True	0	0.94197	0.05803
Glucocorticoid_receptor_dis_3_0345	True	1	0.16296	0.83704
Glucocorticoid_receptor_dis_3_1321	False	1	0.24891	0.75109
Glucocorticoid_receptor_dis_3_0753	True	1	0.43703	0.56297
Glucocorticoid_receptor_dis_3_1416	False	0	0.79198	0.20802
Glucocorticoid_receptor_dis_3_1774	False	0	0.96739	0.03261
Glucocorticoid_receptor_dis_3_1746	False	0	0.82988	0.17012
Glucocorticoid_receptor_dis_3_0234	True	0	0.991	0.009
Glucocorticoid_receptor_dis_3_0946	False	0	0.87702	0.12298
Glucocorticoid_receptor_dis_3_1271	False	0	0.50925	0.49075
Glucocorticoid_receptor_dis_3_1657	False	0	0.90742	0.09258
Glucocorticoid_receptor_dis_3_1180	False	0	0.864	0.136
Glucocorticoid_receptor_dis_3_0143	True	1	0.20269	0.79731
Glucocorticoid_receptor_dis_3_1662	False	0	0.99069	0.00931
Glucocorticoid_receptor_dis_3_0083	True	1	0.11333	0.88667
Glucocorticoid_receptor_dis_3_1193	False	0	0.99125	0.00875
Glucocorticoid_receptor_dis_3_1343	False	0	0.9665	0.0335
Glucocorticoid_receptor_dis_3_0862	True	0	0.56703	0.43297
Glucocorticoid_receptor_dis_3_1374	False	0	0.9935	0.0065
Glucocorticoid_receptor_dis_3_1222	False	0	0.99875	0.00125
Glucocorticoid_receptor_dis_3_0149	True	1	0.19336	0.80664
Glucocorticoid_receptor_dis_3_0516	True	0	0.89719	0.10281
Glucocorticoid_receptor_dis_3_1786	False	0	0.9921	0.0079
Glucocorticoid_receptor_dis_3_0331	True	1	0.07445	0.92555
Glucocorticoid_receptor_dis_3_0159	True	0	0.69255	0.30745
Glucocorticoid_receptor_dis_3_1203	False	0	0.72541	0.27459
Glucocorticoid_receptor_dis_3_0381	True	1	0.00683	0.99317
Glucocorticoid_receptor_dis_3_1559	False	0	0.7682	0.2318
Glucocorticoid_receptor_dis_3_0877	True	0	0.87743	0.12257
Glucocorticoid_receptor_dis_3_0449	True	1	0.043	0.957
Glucocorticoid_receptor_dis_3_0336	True	1	0.01328	0.98672
Glucocorticoid_receptor_dis_3_0013	True	1	0.002	0.998
Glucocorticoid_receptor_dis_3_1579	False	0	0.978	0.022
Glucocorticoid_receptor_dis_3_1071	False	0	0.95767	0.04233
Glucocorticoid_receptor_dis_3_0591	True	0	0.84825	0.15175
Glucocorticoid_receptor_dis_3_0091	True	0	0.59435	0.40565
Glucocorticoid_receptor_dis_3_1386	False	0	0.96025	0.03975
Glucocorticoid_receptor_dis_3_1289	False	0	0.88808	0.11192
Glucocorticoid_receptor_dis_3_0188	True	1	0.02867	0.97133
Glucocorticoid_receptor_dis_3_1646	False	0	0.9935	0.0065
Glucocorticoid_receptor_dis_3_1757	False	0	0.9015	0.0985
Glucocorticoid_receptor_dis_3_1315	False	0	0.98667	0.01333
Glucocorticoid_receptor_dis_3_1504	False	0	0.6735	0.3265
Glucocorticoid_receptor_dis_3_1534	False	0	0.9814	0.0186
Glucocorticoid_receptor_dis_3_0061	True	1	0.13616	0.86384
Glucocorticoid_receptor_dis_3_1351	False	0	0.8645	0.1355
Glucocorticoid_receptor_dis_3_0072	True	1	0.04975	0.95025
Glucocorticoid_receptor_dis_3_0884	True	1	0.44177	0.55823
Glucocorticoid_receptor_dis_3_0215	True	0	0.81255	0.18745
Glucocorticoid_receptor_dis_3_0046	True	1	0.22883	0.77117
Glucocorticoid_receptor_dis_3_1758	False	0	0.8655	0.1345
Glucocorticoid_receptor_dis_3_1047	False	0	0.75505	0.24495
Glucocorticoid_receptor_dis_3_0688	True	1	0.24891	0.75109
Glucocorticoid_receptor_dis_3_0019	True	1	0.17201	0.82799
Glucocorticoid_receptor_dis_3_1268	False	0	0.80752	0.19248
Glucocorticoid_receptor_dis_3_1089	False	1	0.40015	0.59985
Glucocorticoid_receptor_dis_3_1021	False	0	0.9836	0.0164
Glucocorticoid_receptor_dis_3_0014	True	1	0.0337	0.9663
Glucocorticoid_receptor_dis_3_1660	False	0	0.95433	0.04567
Glucocorticoid_receptor_dis_3_0099	True	1	0.03188	0.96812
Glucocorticoid_receptor_dis_3_0316	True	1	0.37852	0.62148
Glucocorticoid_receptor_dis_3_0712	True	1	0.01708	0.98292
Glucocorticoid_receptor_dis_3_1467	False	0	0.95515	0.04485
Glucocorticoid_receptor_dis_3_1437	False	0	0.99367	0.00633
Glucocorticoid_receptor_dis_3_0859	True	1	0.1959	0.8041
Glucocorticoid_receptor_dis_3_1598	False	0	0.998	0.002
Glucocorticoid_receptor_dis_3_1426	False	0	0.97533	0.02467
Glucocorticoid_receptor_dis_3_1082	False	0	0.94242	0.05758
Glucocorticoid_receptor_dis_3_0120	True	1	0.38713	0.61287
Glucocorticoid_receptor_dis_3_0378	True	1	0.02917	0.97083
Glucocorticoid_receptor_dis_3_0446	True	1	0.059	0.941
Glucocorticoid_receptor_dis_3_1679	False	1	0.46463	0.53537
Glucocorticoid_receptor_dis_3_0473	True	1	0.015	0.985
Glucocorticoid_receptor_dis_3_1460	False	0	0.75096	0.24904
Glucocorticoid_receptor_dis_3_1191	False	0	0.96571	0.03429
Glucocorticoid_receptor_dis_3_0259	True	1	0.47344	0.52656
Glucocorticoid_receptor_dis_3_0278	True	0	0.95465	0.04535
Glucocorticoid_receptor_dis_3_1230	False	0	0.81255	0.18745
Glucocorticoid_receptor_dis_3_1130	False	0	0.94131	0.05869
Glucocorticoid_receptor_dis_3_1113	False	0	0.84468	0.15532
Glucocorticoid_receptor_dis_3_1686	False	0	0.72541	0.27459
Glucocorticoid_receptor_dis_3_0692	True	1	0.2345	0.7655
Glucocorticoid_receptor_dis_3_0332	True	1	0.45167	0.54833
Glucocorticoid_receptor_dis_3_0570	True	1	0.14095	0.85905
Glucocorticoid_receptor_dis_3_0271	True	1	0.13502	0.86498
Glucocorticoid_receptor_dis_3_0141	True	1	0.00708	0.99292
Glucocorticoid_receptor_dis_3_0339	True	1	0.19064	0.80936
Glucocorticoid_receptor_dis_3_0971	False	0	0.8911	0.1089
Glucocorticoid_receptor_dis_3_0070	True	1	0.13586	0.86414
Glucocorticoid_receptor_dis_3_0137	True	1	0.01817	0.98183
Glucocorticoid_receptor_dis_3_1216	False	0	0.85873	0.14127
Glucocorticoid_receptor_dis_3_0680	True	1	0.14536	0.85464
Glucocorticoid_receptor_dis_3_0720	True	1	0.01271	0.98729
Glucocorticoid_receptor_dis_3_1756	False	0	0.88825	0.11175
Glucocorticoid_receptor_dis_3_1334	False	0	0.91466	0.08534
Glucocorticoid_receptor_dis_3_0458	True	1	0.36053	0.63947
Glucocorticoid_receptor_dis_3_0610	True	0	0.55671	0.44329
Glucocorticoid_receptor_dis_3_0024	True	1	0.05692	0.94308
Glucocorticoid_receptor_dis_3_0778	True	1	0.24373	0.75627
Glucocorticoid_receptor_dis_3_0239	True	1	0.38528	0.61472
Glucocorticoid_receptor_dis_3_0286	True	1	0.0591	0.9409
Glucocorticoid_receptor_dis_3_0642	True	1	0.09914	0.90086
Glucocorticoid_receptor_dis_3_0595	True	0	0.94443	0.05557
