QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1
Glucocorticoid_receptor_sim_2_0778	True	1	0.0666	0.9334
Glucocorticoid_receptor_sim_2_0990	True	0	0.50972	0.49028
Glucocorticoid_receptor_sim_2_1508	False	1	0.45813	0.54187
Glucocorticoid_receptor_sim_2_0988	True	0	0.99586	0.00414
Glucocorticoid_receptor_sim_2_0681	True	0	0.66356	0.33644
Glucocorticoid_receptor_sim_2_0846	True	1	0.06863	0.93137
Glucocorticoid_receptor_sim_2_1060	False	0	0.93133	0.06867
Glucocorticoid_receptor_sim_2_0047	True	1	0.29833	0.70167
Glucocorticoid_receptor_sim_2_0018	True	1	0.16458	0.83542
Glucocorticoid_receptor_sim_2_1767	False	0	0.94492	0.05508
Glucocorticoid_receptor_sim_2_0228	True	1	0.368	0.632
Glucocorticoid_receptor_sim_2_1856	False	1	0.17567	0.82433
Glucocorticoid_receptor_sim_2_0977	True	1	0.07474	0.92526
Glucocorticoid_receptor_sim_2_1077	False	0	0.93203	0.06797
Glucocorticoid_receptor_sim_2_0231	True	1	0.46797	0.53203
Glucocorticoid_receptor_sim_2_1829	False	0	0.999	0.001
Glucocorticoid_receptor_sim_2_1488	False	0	0.988	0.012
Glucocorticoid_receptor_sim_2_1325	False	0	0.96533	0.03467
Glucocorticoid_receptor_sim_2_0860	True	1	0.02075	0.97925
Glucocorticoid_receptor_sim_2_0835	True	1	0.14737	0.85263
Glucocorticoid_receptor_sim_2_1792	False	0	0.986	0.014
Glucocorticoid_receptor_sim_2_1387	False	1	0.44457	0.55543
Glucocorticoid_receptor_sim_2_0715	True	1	0.23718	0.76283
Glucocorticoid_receptor_sim_2_0261	True	1	0.05808	0.94192
Glucocorticoid_receptor_sim_2_0956	True	1	0.40651	0.59349
Glucocorticoid_receptor_sim_2_0934	True	1	0.26674	0.73326
Glucocorticoid_receptor_sim_2_0199	True	0	0.74109	0.25891
Glucocorticoid_receptor_sim_2_0301	True	1	0.0189	0.9811
Glucocorticoid_receptor_sim_2_1746	False	1	0.49289	0.50711
Glucocorticoid_receptor_sim_2_1923	False	0	0.95893	0.04107
Glucocorticoid_receptor_sim_2_0443	True	1	0.005	0.995
Glucocorticoid_receptor_sim_2_1793	False	0	0.995	0.005
Glucocorticoid_receptor_sim_2_0755	True	1	0.39624	0.60376
Glucocorticoid_receptor_sim_2_0834	True	1	0.12232	0.87768
Glucocorticoid_receptor_sim_2_0580	True	1	0.24987	0.75013
Glucocorticoid_receptor_sim_2_1239	False	0	0.84737	0.15263
Glucocorticoid_receptor_sim_2_0669	True	1	0.09757	0.90243
Glucocorticoid_receptor_sim_2_1553	False	0	0.9669	0.0331
Glucocorticoid_receptor_sim_2_1790	False	0	0.97075	0.02925
Glucocorticoid_receptor_sim_2_0286	True	0	0.71169	0.28831
Glucocorticoid_receptor_sim_2_1275	False	0	0.97832	0.02168
Glucocorticoid_receptor_sim_2_0747	True	0	0.92934	0.07066
Glucocorticoid_receptor_sim_2_0971	True	1	0.04983	0.95017
Glucocorticoid_receptor_sim_2_1159	False	0	0.93667	0.06333
Glucocorticoid_receptor_sim_2_1577	False	0	0.51019	0.48981
Glucocorticoid_receptor_sim_2_0258	True	1	0.16736	0.83264
Glucocorticoid_receptor_sim_2_1857	False	0	0.51531	0.48469
Glucocorticoid_receptor_sim_2_1548	False	0	0.95305	0.04695
Glucocorticoid_receptor_sim_2_0546	True	1	0.0175	0.9825
Glucocorticoid_receptor_sim_2_1225	False	0	0.89379	0.10621
Glucocorticoid_receptor_sim_2_0893	True	0	0.52043	0.47957
Glucocorticoid_receptor_sim_2_1230	False	0	0.86299	0.13701
Glucocorticoid_receptor_sim_2_0465	True	1	0.0516	0.9484
Glucocorticoid_receptor_sim_2_0658	True	0	0.80926	0.19074
Glucocorticoid_receptor_sim_2_0563	True	1	0.27531	0.72469
Glucocorticoid_receptor_sim_2_0878	True	1	0.06318	0.93682
Glucocorticoid_receptor_sim_2_0033	True	1	0.047	0.953
Glucocorticoid_receptor_sim_2_1372	False	0	0.9818	0.0182
Glucocorticoid_receptor_sim_2_0106	True	1	0.006	0.994
Glucocorticoid_receptor_sim_2_0843	True	1	0.16582	0.83418
Glucocorticoid_receptor_sim_2_0210	True	1	0.29501	0.70499
Glucocorticoid_receptor_sim_2_1444	False	0	1.0	0.0
Glucocorticoid_receptor_sim_2_0056	True	1	0.09283	0.90717
Glucocorticoid_receptor_sim_2_0321	True	1	0.009	0.991
Glucocorticoid_receptor_sim_2_0787	True	1	0.23136	0.76864
Glucocorticoid_receptor_sim_2_1917	False	0	0.67333	0.32667
Glucocorticoid_receptor_sim_2_1009	True	1	0.17674	0.82326
Glucocorticoid_receptor_sim_2_1602	False	0	0.76096	0.23904
Glucocorticoid_receptor_sim_2_0685	True	1	0.0145	0.9855
Glucocorticoid_receptor_sim_2_1015	True	1	0.39214	0.60786
Glucocorticoid_receptor_sim_2_0576	True	1	0.15108	0.84892
Glucocorticoid_receptor_sim_2_1551	False	0	0.91153	0.08847
Glucocorticoid_receptor_sim_2_0879	True	1	0.01857	0.98143
Glucocorticoid_receptor_sim_2_1262	False	0	0.76042	0.23958
Glucocorticoid_receptor_sim_2_1877	False	0	0.67925	0.32075
Glucocorticoid_receptor_sim_2_1885	False	0	0.90708	0.09292
Glucocorticoid_receptor_sim_2_1426	False	0	0.87675	0.12325
Glucocorticoid_receptor_sim_2_1697	False	0	0.96153	0.03847
Glucocorticoid_receptor_sim_2_0486	True	1	0.18622	0.81378
Glucocorticoid_receptor_sim_2_1868	False	0	0.6889	0.3111
Glucocorticoid_receptor_sim_2_0824	True	1	0.15	0.85
Glucocorticoid_receptor_sim_2_0494	True	1	0.0105	0.9895
Glucocorticoid_receptor_sim_2_1188	False	0	0.982	0.018
Glucocorticoid_receptor_sim_2_0857	True	1	0.04732	0.95268
Glucocorticoid_receptor_sim_2_0241	True	1	0.003	0.997
Glucocorticoid_receptor_sim_2_1889	False	0	0.9346	0.0654
Glucocorticoid_receptor_sim_2_1421	False	0	0.97672	0.02328
Glucocorticoid_receptor_sim_2_0032	True	1	0.21817	0.78183
Glucocorticoid_receptor_sim_2_0408	True	1	0.02925	0.97075
Glucocorticoid_receptor_sim_2_0186	True	0	0.64633	0.35367
Glucocorticoid_receptor_sim_2_1566	False	0	0.94967	0.05033
Glucocorticoid_receptor_sim_2_1922	False	0	0.82518	0.17482
Glucocorticoid_receptor_sim_2_0954	True	1	0.42587	0.57413
Glucocorticoid_receptor_sim_2_0248	True	1	0.033	0.967
Glucocorticoid_receptor_sim_2_0149	True	1	0.0071	0.9929
Glucocorticoid_receptor_sim_2_0233	True	1	0.28167	0.71833
Glucocorticoid_receptor_sim_2_0483	True	1	0.36617	0.63383
Glucocorticoid_receptor_sim_2_0913	True	1	0.47419	0.52581
Glucocorticoid_receptor_sim_2_0428	True	1	0.14855	0.85145
Glucocorticoid_receptor_sim_2_0512	True	1	0.0255	0.9745
Glucocorticoid_receptor_sim_2_1919	False	0	0.95053	0.04947
Glucocorticoid_receptor_sim_2_0518	True	1	0.0715	0.9285
Glucocorticoid_receptor_sim_2_1385	False	0	0.65508	0.34492
Glucocorticoid_receptor_sim_2_0986	True	1	0.06052	0.93948
Glucocorticoid_receptor_sim_2_1815	False	0	0.837	0.163
Glucocorticoid_receptor_sim_2_1050	False	0	0.986	0.014
Glucocorticoid_receptor_sim_2_1070	False	0	0.97457	0.02543
Glucocorticoid_receptor_sim_2_0354	True	1	0.28567	0.71433
Glucocorticoid_receptor_sim_2_0244	True	1	0.25067	0.74933
Glucocorticoid_receptor_sim_2_0305	True	1	0.006	0.994
Glucocorticoid_receptor_sim_2_1460	False	0	0.67333	0.32667
Glucocorticoid_receptor_sim_2_0935	True	1	0.21475	0.78525
Glucocorticoid_receptor_sim_2_0713	True	0	0.79291	0.20709
Glucocorticoid_receptor_sim_2_0946	True	1	0.27892	0.72108
Glucocorticoid_receptor_sim_2_1306	False	0	0.60853	0.39147
Glucocorticoid_receptor_sim_2_0842	True	1	0.1048	0.8952
Glucocorticoid_receptor_sim_2_0071	True	1	0.0065	0.9935
Glucocorticoid_receptor_sim_2_0424	True	1	0.08333	0.91667
Glucocorticoid_receptor_sim_2_1319	False	0	0.98944	0.01056
Glucocorticoid_receptor_sim_2_1390	False	0	0.9159	0.0841
Glucocorticoid_receptor_sim_2_1356	False	0	0.9643	0.0357
Glucocorticoid_receptor_sim_2_1701	False	1	0.16731	0.83269
Glucocorticoid_receptor_sim_2_1217	False	0	0.97127	0.02873
Glucocorticoid_receptor_sim_2_0510	True	1	0.019	0.981
Glucocorticoid_receptor_sim_2_0550	True	1	0.0355	0.9645
Glucocorticoid_receptor_sim_2_1040	False	0	0.78108	0.21892
Glucocorticoid_receptor_sim_2_1289	False	0	0.79585	0.20415
Glucocorticoid_receptor_sim_2_1059	False	0	0.8445	0.1555
Glucocorticoid_receptor_sim_2_0866	True	1	0.02833	0.97167
Glucocorticoid_receptor_sim_2_1245	False	1	0.16731	0.83269
Glucocorticoid_receptor_sim_2_0453	True	1	0.17985	0.82015
Glucocorticoid_receptor_sim_2_0902	True	1	0.0584	0.9416
Glucocorticoid_receptor_sim_2_1149	False	0	0.65297	0.34703
Glucocorticoid_receptor_sim_2_1457	False	0	0.50974	0.49026
Glucocorticoid_receptor_sim_2_0215	True	0	0.71234	0.28766
Glucocorticoid_receptor_sim_2_1886	False	0	0.88921	0.11079
Glucocorticoid_receptor_sim_2_1555	False	0	0.993	0.007
Glucocorticoid_receptor_sim_2_0481	True	1	0.22647	0.77353
Glucocorticoid_receptor_sim_2_0419	True	1	0.09367	0.90633
Glucocorticoid_receptor_sim_2_1269	False	0	0.86656	0.13344
Glucocorticoid_receptor_sim_2_0918	True	1	0.014	0.986
Glucocorticoid_receptor_sim_2_1925	False	0	0.95606	0.04394
Glucocorticoid_receptor_sim_2_1756	False	0	0.96567	0.03433
Glucocorticoid_receptor_sim_2_1558	False	0	0.81906	0.18094
Glucocorticoid_receptor_sim_2_0691	True	0	0.57693	0.42307
Glucocorticoid_receptor_sim_2_1401	False	1	0.17567	0.82433
Glucocorticoid_receptor_sim_2_0209	True	0	0.9858	0.0142
Glucocorticoid_receptor_sim_2_1753	False	1	0.23919	0.76081
Glucocorticoid_receptor_sim_2_0528	True	1	0.04925	0.95075
Glucocorticoid_receptor_sim_2_1096	False	0	0.7205	0.2795
Glucocorticoid_receptor_sim_2_0575	True	1	0.07898	0.92102
Glucocorticoid_receptor_sim_2_1614	False	0	0.956	0.044
Glucocorticoid_receptor_sim_2_1162	False	0	0.80066	0.19934
Glucocorticoid_receptor_sim_2_0057	True	1	0.33712	0.66288
Glucocorticoid_receptor_sim_2_1177	False	0	0.80193	0.19807
Glucocorticoid_receptor_sim_2_1579	False	0	0.74109	0.25891
Glucocorticoid_receptor_sim_2_0377	True	0	0.76653	0.23347
Glucocorticoid_receptor_sim_2_0566	True	1	0.15905	0.84095
Glucocorticoid_receptor_sim_2_1706	False	0	0.90745	0.09255
Glucocorticoid_receptor_sim_2_0552	True	1	0.0065	0.9935
Glucocorticoid_receptor_sim_2_0959	True	1	0.015	0.985
Glucocorticoid_receptor_sim_2_0907	True	1	0.45378	0.54622
Glucocorticoid_receptor_sim_2_1854	False	1	0.34798	0.65202
Glucocorticoid_receptor_sim_2_1161	False	0	0.956	0.044
Glucocorticoid_receptor_sim_2_0653	True	1	0.01783	0.98217
Glucocorticoid_receptor_sim_2_1255	False	0	0.976	0.024
Glucocorticoid_receptor_sim_2_1788	False	0	0.81537	0.18463
Glucocorticoid_receptor_sim_2_0832	True	0	0.875	0.125
Glucocorticoid_receptor_sim_2_0277	True	1	0.11308	0.88692
Glucocorticoid_receptor_sim_2_0553	True	1	0.35393	0.64607
Glucocorticoid_receptor_sim_2_1155	False	0	0.9935	0.0065
Glucocorticoid_receptor_sim_2_1855	False	0	0.79316	0.20684
Glucocorticoid_receptor_sim_2_1643	False	0	0.94103	0.05897
Glucocorticoid_receptor_sim_2_1029	False	0	0.96905	0.03095
Glucocorticoid_receptor_sim_2_1893	False	0	0.98483	0.01517
Glucocorticoid_receptor_sim_2_1320	False	0	0.8445	0.1555
Glucocorticoid_receptor_sim_2_0601	True	1	0.0065	0.9935
Glucocorticoid_receptor_sim_2_1410	False	1	0.484	0.516
Glucocorticoid_receptor_sim_2_1187	False	0	0.981	0.019
Glucocorticoid_receptor_sim_2_0492	True	1	0.4233	0.5767
Glucocorticoid_receptor_sim_2_0586	True	1	0.0105	0.9895
Glucocorticoid_receptor_sim_2_1623	False	0	0.93004	0.06996
Glucocorticoid_receptor_sim_2_0610	True	1	0.0	1.0
Glucocorticoid_receptor_sim_2_1332	False	0	0.837	0.163
Glucocorticoid_receptor_sim_2_1879	False	0	0.76531	0.23469
Glucocorticoid_receptor_sim_2_1749	False	0	0.80926	0.19074
Glucocorticoid_receptor_sim_2_0488	True	0	0.79585	0.20415
Glucocorticoid_receptor_sim_2_0212	True	0	0.92885	0.07115
Glucocorticoid_receptor_sim_2_0386	True	1	0.48501	0.51499
Glucocorticoid_receptor_sim_2_0931	True	1	0.1898	0.8102
Glucocorticoid_receptor_sim_2_1666	False	0	1.0	0.0
Glucocorticoid_receptor_sim_2_1378	False	0	0.9873	0.0127
Glucocorticoid_receptor_sim_2_1045	False	0	0.98175	0.01825
Glucocorticoid_receptor_sim_2_0760	True	1	0.40493	0.59507
Glucocorticoid_receptor_sim_2_0782	True	1	0.1931	0.8069
Glucocorticoid_receptor_sim_2_1114	False	0	0.54647	0.45353
Glucocorticoid_receptor_sim_2_1150	False	0	0.89833	0.10167
Glucocorticoid_receptor_sim_2_1864	False	0	0.98867	0.01133
Glucocorticoid_receptor_sim_2_0906	True	1	0.25049	0.74951
Glucocorticoid_receptor_sim_2_0947	True	0	0.60605	0.39395
Glucocorticoid_receptor_sim_2_0176	True	1	0.01247	0.98753
Glucocorticoid_receptor_sim_2_1509	False	0	0.9675	0.0325
Glucocorticoid_receptor_sim_2_0722	True	1	0.03362	0.96638
Glucocorticoid_receptor_sim_2_1763	False	0	0.958	0.042
Glucocorticoid_receptor_sim_2_0449	True	1	0.33661	0.66339
Glucocorticoid_receptor_sim_2_0083	True	1	0.07722	0.92278
Glucocorticoid_receptor_sim_2_1169	False	1	0.49943	0.50057
Glucocorticoid_receptor_sim_2_0682	True	0	0.55465	0.44535
Glucocorticoid_receptor_sim_2_1833	False	0	0.9888	0.0112
Glucocorticoid_receptor_sim_2_0690	True	0	0.54014	0.45986
Glucocorticoid_receptor_sim_2_1333	False	0	0.92175	0.07825
Glucocorticoid_receptor_sim_2_0037	True	1	0.10733	0.89267
Glucocorticoid_receptor_sim_2_1423	False	0	0.76531	0.23469
Glucocorticoid_receptor_sim_2_1481	False	0	0.85889	0.14111
Glucocorticoid_receptor_sim_2_0121	True	1	0.09086	0.90914
Glucocorticoid_receptor_sim_2_0871	True	1	0.107	0.893
Glucocorticoid_receptor_sim_2_1636	False	0	0.95675	0.04325
Glucocorticoid_receptor_sim_2_1135	False	1	0.2415	0.7585
Glucocorticoid_receptor_sim_2_1658	False	0	0.9595	0.0405
Glucocorticoid_receptor_sim_2_0338	True	1	0.187	0.813
Glucocorticoid_receptor_sim_2_0140	True	1	0.02	0.98
Glucocorticoid_receptor_sim_2_0759	True	0	0.94012	0.05988
Glucocorticoid_receptor_sim_2_1768	False	0	0.944	0.056
Glucocorticoid_receptor_sim_2_0978	True	1	0.15869	0.84131
Glucocorticoid_receptor_sim_2_0457	True	1	0.19049	0.80951
Glucocorticoid_receptor_sim_2_1003	True	1	0.10678	0.89322
Glucocorticoid_receptor_sim_2_1710	False	0	0.672	0.328
