QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1
Glucocorticoid_receptor_sim_4_0733	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0918	True	1	0.1	0.9
Glucocorticoid_receptor_sim_4_1151	False	0	0.78	0.22
Glucocorticoid_receptor_sim_4_0009	True	1	0.24	0.76
Glucocorticoid_receptor_sim_4_0778	True	1	0.05	0.95
Glucocorticoid_receptor_sim_4_0150	True	0	0.9	0.1
Glucocorticoid_receptor_sim_4_0389	True	1	0.36	0.64
Glucocorticoid_receptor_sim_4_1048	True	1	0.136	0.864
Glucocorticoid_receptor_sim_4_0991	True	1	0.12	0.88
Glucocorticoid_receptor_sim_4_1888	False	1	0.21467	0.78533
Glucocorticoid_receptor_sim_4_1134	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1420	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_0809	True	1	0.2321	0.7679
Glucocorticoid_receptor_sim_4_1322	False	0	0.91556	0.08444
Glucocorticoid_receptor_sim_4_0252	True	1	0.16	0.84
Glucocorticoid_receptor_sim_4_0390	True	1	0.16	0.84
Glucocorticoid_receptor_sim_4_0007	True	1	0.198	0.802
Glucocorticoid_receptor_sim_4_1529	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_0957	True	1	0.03	0.97
Glucocorticoid_receptor_sim_4_0014	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1153	False	1	0.447	0.553
Glucocorticoid_receptor_sim_4_0856	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1468	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_0405	True	1	0.04	0.96
Glucocorticoid_receptor_sim_4_0584	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1690	False	0	0.9	0.1
Glucocorticoid_receptor_sim_4_1094	True	1	0.18	0.82
Glucocorticoid_receptor_sim_4_1538	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_1464	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0707	True	1	0.047	0.953
Glucocorticoid_receptor_sim_4_0443	True	1	0.2	0.8
Glucocorticoid_receptor_sim_4_1898	False	1	0.05333	0.94667
Glucocorticoid_receptor_sim_4_0797	True	1	0.1	0.9
Glucocorticoid_receptor_sim_4_0068	True	0	0.52667	0.47333
Glucocorticoid_receptor_sim_4_0160	True	0	0.67	0.33
Glucocorticoid_receptor_sim_4_0573	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0467	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0171	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0756	True	1	0.08	0.92
Glucocorticoid_receptor_sim_4_0958	True	1	0.06	0.94
Glucocorticoid_receptor_sim_4_1840	False	0	0.54983	0.45017
Glucocorticoid_receptor_sim_4_0325	True	1	0.38	0.62
Glucocorticoid_receptor_sim_4_1834	False	0	0.55333	0.44667
Glucocorticoid_receptor_sim_4_0792	True	1	0.06	0.94
Glucocorticoid_receptor_sim_4_0120	True	1	0.35333	0.64667
Glucocorticoid_receptor_sim_4_1874	False	1	0.39633	0.60367
Glucocorticoid_receptor_sim_4_1242	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0577	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0281	True	1	0.22	0.78
Glucocorticoid_receptor_sim_4_0811	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1968	False	0	0.92	0.08
Glucocorticoid_receptor_sim_4_1854	False	0	0.64	0.36
Glucocorticoid_receptor_sim_4_0140	True	1	0.1	0.9
Glucocorticoid_receptor_sim_4_0663	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0860	True	1	0.008	0.992
Glucocorticoid_receptor_sim_4_0382	True	0	0.78	0.22
Glucocorticoid_receptor_sim_4_0180	True	1	0.27833	0.72167
Glucocorticoid_receptor_sim_4_0677	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0739	True	1	0.28	0.72
Glucocorticoid_receptor_sim_4_0241	True	0	0.62867	0.37133
Glucocorticoid_receptor_sim_4_0847	True	1	0.06	0.94
Glucocorticoid_receptor_sim_4_0036	True	1	0.2	0.8
Glucocorticoid_receptor_sim_4_1379	False	0	0.89533	0.10467
Glucocorticoid_receptor_sim_4_1302	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1791	False	1	0.29738	0.70262
Glucocorticoid_receptor_sim_4_1826	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1196	False	0	0.6	0.4
Glucocorticoid_receptor_sim_4_0339	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0727	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0634	True	1	0.12267	0.87733
Glucocorticoid_receptor_sim_4_1877	False	0	0.872	0.128
Glucocorticoid_receptor_sim_4_1211	False	1	0.443	0.557
Glucocorticoid_receptor_sim_4_0649	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_1449	False	1	0.21467	0.78533
Glucocorticoid_receptor_sim_4_0212	True	0	0.57	0.43
Glucocorticoid_receptor_sim_4_1542	False	1	0.45133	0.54867
Glucocorticoid_receptor_sim_4_1236	False	0	0.76	0.24
Glucocorticoid_receptor_sim_4_1109	False	0	0.73	0.27
Glucocorticoid_receptor_sim_4_0446	True	1	0.13333	0.86667
Glucocorticoid_receptor_sim_4_0170	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1396	False	0	0.92	0.08
Glucocorticoid_receptor_sim_4_1808	False	0	0.93	0.07
Glucocorticoid_receptor_sim_4_0000	True	1	0.47667	0.52333
Glucocorticoid_receptor_sim_4_1742	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_1884	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1866	False	0	0.92	0.08
Glucocorticoid_receptor_sim_4_0073	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1915	False	0	0.5	0.5
Glucocorticoid_receptor_sim_4_1099	True	1	0.4	0.6
Glucocorticoid_receptor_sim_4_1038	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0623	True	1	0.141	0.859
Glucocorticoid_receptor_sim_4_1974	False	0	0.892	0.108
Glucocorticoid_receptor_sim_4_0923	True	1	0.21833	0.78167
Glucocorticoid_receptor_sim_4_1387	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_1914	False	0	0.886	0.114
Glucocorticoid_receptor_sim_4_1423	False	0	0.875	0.125
Glucocorticoid_receptor_sim_4_0159	True	0	0.72	0.28
Glucocorticoid_receptor_sim_4_0787	True	1	0.24	0.76
Glucocorticoid_receptor_sim_4_0509	True	1	0.36067	0.63933
Glucocorticoid_receptor_sim_4_1504	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_0913	True	1	0.11	0.89
Glucocorticoid_receptor_sim_4_1438	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1436	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1633	False	0	0.90333	0.09667
Glucocorticoid_receptor_sim_4_0420	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0156	True	0	0.86	0.14
Glucocorticoid_receptor_sim_4_1148	False	0	0.54	0.46
Glucocorticoid_receptor_sim_4_0521	True	1	0.035	0.965
Glucocorticoid_receptor_sim_4_1635	False	0	0.84867	0.15133
Glucocorticoid_receptor_sim_4_0011	True	1	0.16	0.84
Glucocorticoid_receptor_sim_4_1130	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1435	False	0	0.5	0.5
Glucocorticoid_receptor_sim_4_0022	True	1	0.11533	0.88467
Glucocorticoid_receptor_sim_4_1159	False	0	0.955	0.045
Glucocorticoid_receptor_sim_4_0492	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0265	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0608	True	1	0.10381	0.89619
Glucocorticoid_receptor_sim_4_0951	True	1	0.08	0.92
Glucocorticoid_receptor_sim_4_0497	True	1	0.33167	0.66833
Glucocorticoid_receptor_sim_4_0149	True	1	0.07133	0.92867
Glucocorticoid_receptor_sim_4_0111	True	1	0.08	0.92
Glucocorticoid_receptor_sim_4_1183	False	0	0.75667	0.24333
Glucocorticoid_receptor_sim_4_0166	True	1	0.12333	0.87667
Glucocorticoid_receptor_sim_4_0193	True	0	0.538	0.462
Glucocorticoid_receptor_sim_4_1793	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1213	False	0	0.80617	0.19383
Glucocorticoid_receptor_sim_4_0363	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1471	False	0	0.88	0.12
Glucocorticoid_receptor_sim_4_1333	False	0	0.672	0.328
Glucocorticoid_receptor_sim_4_1900	False	1	0.452	0.548
Glucocorticoid_receptor_sim_4_0802	True	1	0.05267	0.94733
Glucocorticoid_receptor_sim_4_0216	True	0	0.90167	0.09833
Glucocorticoid_receptor_sim_4_1251	False	0	0.525	0.475
Glucocorticoid_receptor_sim_4_1319	False	0	0.78	0.22
Glucocorticoid_receptor_sim_4_1609	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_1229	False	0	0.98417	0.01583
Glucocorticoid_receptor_sim_4_1669	False	1	0.443	0.557
Glucocorticoid_receptor_sim_4_0952	True	1	0.1	0.9
Glucocorticoid_receptor_sim_4_1787	False	0	0.9	0.1
Glucocorticoid_receptor_sim_4_1405	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0719	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0003	True	1	0.14	0.86
Glucocorticoid_receptor_sim_4_0892	True	1	0.18	0.82
Glucocorticoid_receptor_sim_4_0642	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1041	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1774	False	0	0.94857	0.05143
Glucocorticoid_receptor_sim_4_1658	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0352	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0928	True	1	0.05333	0.94667
Glucocorticoid_receptor_sim_4_0948	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0771	True	1	0.09	0.91
Glucocorticoid_receptor_sim_4_0925	True	0	0.6861	0.3139
Glucocorticoid_receptor_sim_4_0484	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_1317	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1832	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_1533	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1716	False	1	0.43433	0.56567
Glucocorticoid_receptor_sim_4_0284	True	0	0.74333	0.25667
Glucocorticoid_receptor_sim_4_0294	True	1	0.09267	0.90733
Glucocorticoid_receptor_sim_4_0895	True	1	0.02667	0.97333
Glucocorticoid_receptor_sim_4_1869	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1715	False	1	0.04333	0.95667
Glucocorticoid_receptor_sim_4_1689	False	0	0.82667	0.17333
Glucocorticoid_receptor_sim_4_1957	False	0	0.96667	0.03333
Glucocorticoid_receptor_sim_4_0508	True	1	0.035	0.965
Glucocorticoid_receptor_sim_4_0586	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0379	True	1	0.41	0.59
Glucocorticoid_receptor_sim_4_0786	True	1	0.44	0.56
Glucocorticoid_receptor_sim_4_0834	True	0	0.51864	0.48136
Glucocorticoid_receptor_sim_4_0479	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1748	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_0023	True	1	0.198	0.802
Glucocorticoid_receptor_sim_4_1392	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1785	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_0781	True	1	0.12	0.88
Glucocorticoid_receptor_sim_4_0303	True	1	0.01867	0.98133
Glucocorticoid_receptor_sim_4_1510	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1129	False	0	0.66	0.34
Glucocorticoid_receptor_sim_4_1709	False	0	0.62	0.38
Glucocorticoid_receptor_sim_4_0790	True	1	0.14	0.86
Glucocorticoid_receptor_sim_4_0544	True	0	0.89533	0.10467
Glucocorticoid_receptor_sim_4_1566	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_1830	False	0	0.96667	0.03333
Glucocorticoid_receptor_sim_4_1164	False	0	0.86933	0.13067
Glucocorticoid_receptor_sim_4_1131	False	0	0.955	0.045
Glucocorticoid_receptor_sim_4_1190	False	0	0.90833	0.09167
Glucocorticoid_receptor_sim_4_1078	True	1	0.28	0.72
Glucocorticoid_receptor_sim_4_1944	False	0	0.87267	0.12733
Glucocorticoid_receptor_sim_4_0602	True	1	0.06	0.94
Glucocorticoid_receptor_sim_4_1260	False	0	0.76783	0.23217
Glucocorticoid_receptor_sim_4_1311	False	1	0.38667	0.61333
Glucocorticoid_receptor_sim_4_0322	True	1	0.28	0.72
Glucocorticoid_receptor_sim_4_1639	False	0	0.901	0.099
Glucocorticoid_receptor_sim_4_1800	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_0041	True	1	0.07	0.93
Glucocorticoid_receptor_sim_4_1636	False	0	0.75667	0.24333
Glucocorticoid_receptor_sim_4_0259	True	1	0.32	0.68
Glucocorticoid_receptor_sim_4_1992	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_0865	True	1	0.20529	0.79471
Glucocorticoid_receptor_sim_4_1943	False	0	0.727	0.273
Glucocorticoid_receptor_sim_4_0126	True	1	0.126	0.874
Glucocorticoid_receptor_sim_4_1456	False	0	0.94667	0.05333
Glucocorticoid_receptor_sim_4_1909	False	0	0.8125	0.1875
Glucocorticoid_receptor_sim_4_1839	False	0	0.57167	0.42833
Glucocorticoid_receptor_sim_4_1061	True	1	0.39	0.61
Glucocorticoid_receptor_sim_4_0526	True	1	0.28333	0.71667
Glucocorticoid_receptor_sim_4_1067	True	1	0.08	0.92
Glucocorticoid_receptor_sim_4_0286	True	0	0.84	0.16
Glucocorticoid_receptor_sim_4_1116	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_0181	True	1	0.27	0.73
Glucocorticoid_receptor_sim_4_1378	False	0	0.525	0.475
Glucocorticoid_receptor_sim_4_0197	True	0	0.914	0.086
Glucocorticoid_receptor_sim_4_1624	False	0	0.956	0.044
Glucocorticoid_receptor_sim_4_1069	True	1	0.14	0.86
Glucocorticoid_receptor_sim_4_1450	False	0	0.75979	0.24021
Glucocorticoid_receptor_sim_4_1231	False	0	0.99333	0.00667
Glucocorticoid_receptor_sim_4_1212	False	1	0.48433	0.51567
Glucocorticoid_receptor_sim_4_1967	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1673	False	0	0.69167	0.30833
Glucocorticoid_receptor_sim_4_1595	False	0	0.86	0.14
Glucocorticoid_receptor_sim_4_0528	True	1	0.27333	0.72667
Glucocorticoid_receptor_sim_4_0823	True	0	0.76783	0.23217
Glucocorticoid_receptor_sim_4_0089	True	1	0.28	0.72
Glucocorticoid_receptor_sim_4_0459	True	1	0.06	0.94
Glucocorticoid_receptor_sim_4_0881	True	1	0.20733	0.79267
Glucocorticoid_receptor_sim_4_0349	True	1	0.04333	0.95667
Glucocorticoid_receptor_sim_4_0983	True	1	0.04	0.96
Glucocorticoid_receptor_sim_4_1262	False	0	0.6	0.4
Glucocorticoid_receptor_sim_4_1275	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_1996	False	1	0.32863	0.67137
Glucocorticoid_receptor_sim_4_0354	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0189	True	1	0.32	0.68
Glucocorticoid_receptor_sim_4_0988	True	1	0.32	0.68
Glucocorticoid_receptor_sim_4_0845	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_1341	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0263	True	1	0.01714	0.98286
Glucocorticoid_receptor_sim_4_0745	True	0	0.93833	0.06167
Glucocorticoid_receptor_sim_4_1740	False	0	0.82	0.18
Glucocorticoid_receptor_sim_4_0939	True	1	0.18	0.82
Glucocorticoid_receptor_sim_4_0495	True	1	0.388	0.612
Glucocorticoid_receptor_sim_4_0441	True	1	0.44	0.56
Glucocorticoid_receptor_sim_4_1482	False	0	0.81	0.19
Glucocorticoid_receptor_sim_4_1165	False	0	0.92	0.08
Glucocorticoid_receptor_sim_4_0684	True	1	0.005	0.995
Glucocorticoid_receptor_sim_4_0589	True	1	0.12	0.88
Glucocorticoid_receptor_sim_4_1712	False	0	0.69233	0.30767
Glucocorticoid_receptor_sim_4_0300	True	1	0.12133	0.87867
Glucocorticoid_receptor_sim_4_0715	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1544	False	0	0.84	0.16
Glucocorticoid_receptor_sim_4_1461	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0826	True	1	0.224	0.776
Glucocorticoid_receptor_sim_4_0182	True	1	0.26333	0.73667
Glucocorticoid_receptor_sim_4_1947	False	0	0.84	0.16
Glucocorticoid_receptor_sim_4_0554	True	1	0.07333	0.92667
Glucocorticoid_receptor_sim_4_1555	False	0	0.88	0.12
Glucocorticoid_receptor_sim_4_1062	True	0	0.727	0.273
Glucocorticoid_receptor_sim_4_1517	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_0184	True	1	0.04	0.96
Glucocorticoid_receptor_sim_4_1726	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_1032	True	1	0.016	0.984
Glucocorticoid_receptor_sim_4_0235	True	0	0.976	0.024
Glucocorticoid_receptor_sim_4_0800	True	1	0.10333	0.89667
Glucocorticoid_receptor_sim_4_0117	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0147	True	1	0.235	0.765
Glucocorticoid_receptor_sim_4_0633	True	1	0.281	0.719
Glucocorticoid_receptor_sim_4_1419	False	0	0.92	0.08
Glucocorticoid_receptor_sim_4_1360	False	0	0.94	0.06
Glucocorticoid_receptor_sim_4_0519	True	1	0.40143	0.59857
Glucocorticoid_receptor_sim_4_1167	False	0	0.89867	0.10133
Glucocorticoid_receptor_sim_4_1872	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1442	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1195	False	0	0.672	0.328
Glucocorticoid_receptor_sim_4_1089	True	1	0.39867	0.60133
Glucocorticoid_receptor_sim_4_1044	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0396	True	1	0.225	0.775
Glucocorticoid_receptor_sim_4_1666	False	1	0.42167	0.57833
Glucocorticoid_receptor_sim_4_0864	True	1	0.12221	0.87779
Glucocorticoid_receptor_sim_4_1428	False	1	0.05333	0.94667
Glucocorticoid_receptor_sim_4_1920	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1600	False	0	0.78	0.22
Glucocorticoid_receptor_sim_4_0681	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0361	True	1	0.05429	0.94571
Glucocorticoid_receptor_sim_4_0249	True	0	0.56	0.44
Glucocorticoid_receptor_sim_4_0679	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0139	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1483	False	0	0.64	0.36
Glucocorticoid_receptor_sim_4_1500	False	0	0.86667	0.13333
Glucocorticoid_receptor_sim_4_0675	True	1	0.04	0.96
Glucocorticoid_receptor_sim_4_1208	False	0	0.51633	0.48367
Glucocorticoid_receptor_sim_4_0074	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0448	True	1	0.18	0.82
Glucocorticoid_receptor_sim_4_0849	True	1	0.2	0.8
Glucocorticoid_receptor_sim_4_1025	True	1	0.12	0.88
Glucocorticoid_receptor_sim_4_1831	False	0	0.95667	0.04333
Glucocorticoid_receptor_sim_4_1523	False	0	0.892	0.108
Glucocorticoid_receptor_sim_4_1593	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1684	False	0	0.78589	0.21411
Glucocorticoid_receptor_sim_4_0192	True	1	0.125	0.875
Glucocorticoid_receptor_sim_4_0513	True	1	0.16833	0.83167
Glucocorticoid_receptor_sim_4_0900	True	1	0.225	0.775
Glucocorticoid_receptor_sim_4_0330	True	1	0.1	0.9
Glucocorticoid_receptor_sim_4_1851	False	0	0.56219	0.43781
Glucocorticoid_receptor_sim_4_1675	False	1	0.39567	0.60433
Glucocorticoid_receptor_sim_4_1708	False	0	0.74	0.26
Glucocorticoid_receptor_sim_4_0261	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1674	False	1	0.45867	0.54133
Glucocorticoid_receptor_sim_4_1292	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0853	True	1	0.2	0.8
Glucocorticoid_receptor_sim_4_1193	False	0	0.9	0.1
Glucocorticoid_receptor_sim_4_0058	True	1	0.332	0.668
Glucocorticoid_receptor_sim_4_0632	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0858	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1285	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1200	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0557	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_1743	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_1584	False	0	0.76	0.24
Glucocorticoid_receptor_sim_4_1415	False	0	0.872	0.128
Glucocorticoid_receptor_sim_4_0257	True	1	0.02667	0.97333
Glucocorticoid_receptor_sim_4_0335	True	1	0.08	0.92
Glucocorticoid_receptor_sim_4_1495	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_1964	False	0	0.71333	0.28667
Glucocorticoid_receptor_sim_4_0109	True	1	0.38667	0.61333
Glucocorticoid_receptor_sim_4_0081	True	1	0.08333	0.91667
Glucocorticoid_receptor_sim_4_0672	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0077	True	1	0.1	0.9
Glucocorticoid_receptor_sim_4_0276	True	1	0.168	0.832
Glucocorticoid_receptor_sim_4_1256	False	0	0.69233	0.30767
Glucocorticoid_receptor_sim_4_1881	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1007	True	1	0.3	0.7
Glucocorticoid_receptor_sim_4_0067	True	1	0.44	0.56
Glucocorticoid_receptor_sim_4_1432	False	0	0.8125	0.1875
Glucocorticoid_receptor_sim_4_0079	True	1	0.05333	0.94667
Glucocorticoid_receptor_sim_4_0904	True	0	0.9	0.1
Glucocorticoid_receptor_sim_4_0671	True	1	0.0	1.0
Glucocorticoid_receptor_sim_4_0903	True	1	0.028	0.972
Glucocorticoid_receptor_sim_4_1765	False	0	0.74	0.26
Glucocorticoid_receptor_sim_4_1133	False	0	0.96	0.04
Glucocorticoid_receptor_sim_4_0230	True	0	0.63933	0.36067
Glucocorticoid_receptor_sim_4_0700	True	1	0.04	0.96
Glucocorticoid_receptor_sim_4_0989	True	1	0.28	0.72
Glucocorticoid_receptor_sim_4_1744	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_1033	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_1248	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0575	True	1	0.06	0.94
Glucocorticoid_receptor_sim_4_0759	True	1	0.086	0.914
Glucocorticoid_receptor_sim_4_0838	True	1	0.42233	0.57767
Glucocorticoid_receptor_sim_4_1612	False	0	0.91667	0.08333
Glucocorticoid_receptor_sim_4_1175	False	0	0.89	0.11
Glucocorticoid_receptor_sim_4_1324	False	0	0.596	0.404
Glucocorticoid_receptor_sim_4_0368	True	1	0.27111	0.72889
Glucocorticoid_receptor_sim_4_1581	False	0	0.98	0.02
Glucocorticoid_receptor_sim_4_0561	True	1	0.08	0.92
Glucocorticoid_receptor_sim_4_1917	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_1283	False	0	0.7	0.3
Glucocorticoid_receptor_sim_4_1154	False	1	0.21333	0.78667
Glucocorticoid_receptor_sim_4_0678	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_0760	True	1	0.146	0.854
Glucocorticoid_receptor_sim_4_1053	True	1	0.123	0.877
Glucocorticoid_receptor_sim_4_1959	False	0	0.94667	0.05333
Glucocorticoid_receptor_sim_4_1875	False	0	0.54167	0.45833
Glucocorticoid_receptor_sim_4_1463	False	0	1.0	0.0
Glucocorticoid_receptor_sim_4_0123	True	1	0.02	0.98
Glucocorticoid_receptor_sim_4_1058	True	1	0.025	0.975
Glucocorticoid_receptor_sim_4_1597	False	1	0.21333	0.78667
