QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1	Fold
Glucocorticoid_receptor_sim_4_1610	False	1	0.22	0.78	0.0
Glucocorticoid_receptor_sim_4_0463	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_1496	False	0	0.86	0.14	0.0
Glucocorticoid_receptor_sim_4_0916	True	0	0.51867	0.48133	0.0
Glucocorticoid_receptor_sim_4_1146	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1027	True	1	0.29333	0.70667	0.0
Glucocorticoid_receptor_sim_4_1847	False	0	0.55333	0.44667	0.0
Glucocorticoid_receptor_sim_4_1444	False	0	0.895	0.105	0.0
Glucocorticoid_receptor_sim_4_0769	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_4_0279	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_0996	True	0	0.92	0.08	0.0
Glucocorticoid_receptor_sim_4_0511	True	0	0.80333	0.19667	0.0
Glucocorticoid_receptor_sim_4_1391	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_0209	True	0	0.595	0.405	0.0
Glucocorticoid_receptor_sim_4_1937	False	0	0.71	0.29	0.0
Glucocorticoid_receptor_sim_4_0428	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_1107	False	1	0.23879	0.76121	0.0
Glucocorticoid_receptor_sim_4_1698	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_0514	True	1	0.38167	0.61833	0.0
Glucocorticoid_receptor_sim_4_0434	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_0044	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_4_0555	True	1	0.055	0.945	0.0
Glucocorticoid_receptor_sim_4_1372	False	0	0.88167	0.11833	0.0
Glucocorticoid_receptor_sim_4_0813	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_sim_4_1000	True	1	0.23333	0.76667	0.0
Glucocorticoid_receptor_sim_4_0659	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1616	False	0	0.54	0.46	0.0
Glucocorticoid_receptor_sim_4_1606	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1549	False	0	0.71333	0.28667	0.0
Glucocorticoid_receptor_sim_4_1187	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1798	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_sim_4_0098	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1031	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_1140	False	0	0.88	0.12	0.0
Glucocorticoid_receptor_sim_4_0891	True	1	0.33	0.67	0.0
Glucocorticoid_receptor_sim_4_0210	True	0	0.78198	0.21802	0.0
Glucocorticoid_receptor_sim_4_0614	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_1261	False	0	0.51067	0.48933	0.0
Glucocorticoid_receptor_sim_4_0456	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0183	True	1	0.19	0.81	0.0
Glucocorticoid_receptor_sim_4_0048	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0066	True	1	0.05	0.95	0.0
Glucocorticoid_receptor_sim_4_1049	True	1	0.12256	0.87744	0.0
Glucocorticoid_receptor_sim_4_0859	True	1	0.24	0.76	0.0
Glucocorticoid_receptor_sim_4_0179	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_0542	True	1	0.31476	0.68524	0.0
Glucocorticoid_receptor_sim_4_1331	False	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0635	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_2007	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_4_1363	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_sim_4_1921	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_1572	False	1	0.385	0.615	0.0
Glucocorticoid_receptor_sim_4_1954	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0134	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_0312	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_sim_4_0738	True	0	0.78	0.22	0.0
Glucocorticoid_receptor_sim_4_1932	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_4_1547	False	0	0.82	0.18	0.0
Glucocorticoid_receptor_sim_4_0638	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0795	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0816	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_sim_4_0724	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0186	True	1	0.24167	0.75833	0.0
Glucocorticoid_receptor_sim_4_1795	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1873	False	1	0.44	0.56	0.0
Glucocorticoid_receptor_sim_4_0052	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_sim_4_0329	True	0	0.66	0.34	0.0
Glucocorticoid_receptor_sim_4_0539	True	1	0.31476	0.68524	0.0
Glucocorticoid_receptor_sim_4_0647	True	0	0.6	0.4	0.0
Glucocorticoid_receptor_sim_4_0333	True	1	0.23	0.77	0.0
Glucocorticoid_receptor_sim_4_0576	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_4_1008	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_sim_4_0625	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_sim_4_1480	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_0393	True	1	0.43667	0.56333	0.0
Glucocorticoid_receptor_sim_4_0954	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_4_1564	False	0	0.99333	0.00667	0.0
Glucocorticoid_receptor_sim_4_1694	False	0	0.71481	0.28519	0.0
Glucocorticoid_receptor_sim_4_0767	True	1	0.42	0.58	0.0
Glucocorticoid_receptor_sim_4_0525	True	1	0.35714	0.64286	0.0
Glucocorticoid_receptor_sim_4_0729	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0693	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_4_1764	False	0	0.83695	0.16305	0.0
Glucocorticoid_receptor_sim_4_1469	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1115	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_sim_4_0381	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_sim_4_1257	False	0	0.84406	0.15594	0.0
Glucocorticoid_receptor_sim_4_0611	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0455	True	1	0.49	0.51	0.0
Glucocorticoid_receptor_sim_4_1240	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1163	False	1	0.22	0.78	0.0
Glucocorticoid_receptor_sim_4_1066	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1073	True	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_1157	False	1	0.17667	0.82333	0.0
Glucocorticoid_receptor_sim_4_1553	False	0	0.752	0.248	0.0
Glucocorticoid_receptor_sim_4_0815	True	1	0.085	0.915	0.0
Glucocorticoid_receptor_sim_4_0287	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_1108	False	0	0.62	0.38	0.0
Glucocorticoid_receptor_sim_4_1856	False	0	0.95	0.05	0.0
Glucocorticoid_receptor_sim_4_1629	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_1656	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0343	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1543	False	0	0.925	0.075	0.0
Glucocorticoid_receptor_sim_4_1535	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_0976	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_1430	False	0	0.7	0.3	0.0
Glucocorticoid_receptor_sim_4_1071	True	0	0.51	0.49	0.0
Glucocorticoid_receptor_sim_4_1047	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_1882	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_1596	False	1	0.36	0.64	0.0
Glucocorticoid_receptor_sim_4_0560	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0717	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1706	False	1	0.12	0.88	0.0
Glucocorticoid_receptor_sim_4_0764	True	1	0.20857	0.79143	0.0
Glucocorticoid_receptor_sim_4_1443	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0225	True	1	0.27633	0.72367	0.0
Glucocorticoid_receptor_sim_4_1039	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0530	True	0	0.58667	0.41333	0.0
Glucocorticoid_receptor_sim_4_0143	True	1	0.15	0.85	0.0
Glucocorticoid_receptor_sim_4_1308	False	1	0.48467	0.51533	0.0
Glucocorticoid_receptor_sim_4_0692	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0076	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_sim_4_0494	True	1	0.2	0.8	0.0
Glucocorticoid_receptor_sim_4_0254	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0452	True	1	0.32	0.68	0.0
Glucocorticoid_receptor_sim_4_1890	False	0	0.912	0.088	0.0
Glucocorticoid_receptor_sim_4_1883	False	0	0.895	0.105	0.0
Glucocorticoid_receptor_sim_4_0477	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0488	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1368	False	1	0.48	0.52	0.0
Glucocorticoid_receptor_sim_4_1111	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0591	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1919	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0251	True	1	0.4	0.6	0.0
Glucocorticoid_receptor_sim_4_0161	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0020	True	1	0.03667	0.96333	0.0
Glucocorticoid_receptor_sim_4_1901	False	0	0.88	0.12	0.0
Glucocorticoid_receptor_sim_4_0087	True	1	0.18033	0.81967	0.0
Glucocorticoid_receptor_sim_4_0789	True	1	0.4	0.6	0.0
Glucocorticoid_receptor_sim_4_0546	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0997	True	0	0.536	0.464	0.0
Glucocorticoid_receptor_sim_4_1238	False	0	0.5	0.5	0.0
Glucocorticoid_receptor_sim_4_1328	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_4_1334	False	0	0.80333	0.19667	0.0
Glucocorticoid_receptor_sim_4_0880	True	1	0.15433	0.84567	0.0
Glucocorticoid_receptor_sim_4_0320	True	1	0.22	0.78	0.0
Glucocorticoid_receptor_sim_4_1971	False	0	0.97	0.03	0.0
Glucocorticoid_receptor_sim_4_1588	False	1	0.3	0.7	0.0
Glucocorticoid_receptor_sim_4_0852	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_4_1336	False	0	0.60233	0.39767	0.0
Glucocorticoid_receptor_sim_4_1057	True	1	0.24	0.76	0.0
Glucocorticoid_receptor_sim_4_0315	True	1	0.42	0.58	0.0
Glucocorticoid_receptor_sim_4_1511	False	0	0.76	0.24	0.0
Glucocorticoid_receptor_sim_4_1286	False	0	0.84	0.16	0.0
Glucocorticoid_receptor_sim_4_1342	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_sim_4_0327	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_4_1265	False	1	0.12	0.88	0.0
Glucocorticoid_receptor_sim_4_1819	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1844	False	0	0.51529	0.48471	0.0
Glucocorticoid_receptor_sim_4_0559	True	1	0.135	0.865	0.0
Glucocorticoid_receptor_sim_4_1488	False	1	0.421	0.579	0.0
Glucocorticoid_receptor_sim_4_0798	True	1	0.19033	0.80967	0.0
Glucocorticoid_receptor_sim_4_1063	True	1	0.09214	0.90786	0.0
Glucocorticoid_receptor_sim_4_1752	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0418	True	1	0.05318	0.94682	0.0
Glucocorticoid_receptor_sim_4_0426	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1918	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_0127	True	1	0.205	0.795	0.0
Glucocorticoid_receptor_sim_4_1660	False	0	0.86867	0.13133	0.0
Glucocorticoid_receptor_sim_4_1816	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1601	False	0	0.78	0.22	0.0
Glucocorticoid_receptor_sim_4_1858	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_4_0083	True	1	0.13833	0.86167	0.0
Glucocorticoid_receptor_sim_4_1554	False	0	0.62	0.38	0.0
Glucocorticoid_receptor_sim_4_1512	False	0	0.78	0.22	0.0
Glucocorticoid_receptor_sim_4_1682	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_0311	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_1772	False	0	0.55367	0.44633	0.0
Glucocorticoid_receptor_sim_4_1802	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_0590	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_sim_4_1081	True	1	0.4	0.6	0.0
Glucocorticoid_receptor_sim_4_0348	True	1	0.26	0.74	0.0
Glucocorticoid_receptor_sim_4_1267	False	1	0.03429	0.96571	0.0
Glucocorticoid_receptor_sim_4_0522	True	1	0.295	0.705	0.0
Glucocorticoid_receptor_sim_4_0828	True	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0641	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0807	True	0	0.92	0.08	0.0
Glucocorticoid_receptor_sim_4_1733	False	0	0.93	0.07	0.0
Glucocorticoid_receptor_sim_4_0749	True	0	0.92133	0.07867	0.0
Glucocorticoid_receptor_sim_4_0670	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0883	True	1	0.06667	0.93333	0.0
Glucocorticoid_receptor_sim_4_0613	True	0	0.925	0.075	0.0
Glucocorticoid_receptor_sim_4_0945	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_sim_4_1437	False	0	0.92667	0.07333	0.0
Glucocorticoid_receptor_sim_4_1298	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_4_0037	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_sim_4_0750	True	1	0.38257	0.61743	0.0
Glucocorticoid_receptor_sim_4_0115	True	1	0.24667	0.75333	0.0
Glucocorticoid_receptor_sim_4_1972	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_4_1814	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_2000	False	1	0.49233	0.50767	0.0
Glucocorticoid_receptor_sim_4_0271	True	1	0.14333	0.85667	0.0
Glucocorticoid_receptor_sim_4_0340	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0350	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_2010	False	0	0.62	0.38	0.0
Glucocorticoid_receptor_sim_4_0053	True	1	0.29333	0.70667	0.0
Glucocorticoid_receptor_sim_4_2009	False	0	0.752	0.248	0.0
Glucocorticoid_receptor_sim_4_1574	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_sim_4_1321	False	0	0.68	0.32	0.0
Glucocorticoid_receptor_sim_4_1364	False	0	0.99143	0.00857	0.0
Glucocorticoid_receptor_sim_4_0411	True	1	0.104	0.896	0.0
Glucocorticoid_receptor_sim_4_1218	False	0	0.60217	0.39783	0.0
Glucocorticoid_receptor_sim_4_0861	True	0	0.7752	0.2248	0.0
Glucocorticoid_receptor_sim_4_0476	True	0	0.77	0.23	0.0
Glucocorticoid_receptor_sim_4_0742	True	0	0.89333	0.10667	0.0
Glucocorticoid_receptor_sim_4_0394	True	0	0.64	0.36	0.0
Glucocorticoid_receptor_sim_4_0342	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_sim_4_0879	True	1	0.15333	0.84667	0.0
Glucocorticoid_receptor_sim_4_1836	False	0	0.62395	0.37605	0.0
Glucocorticoid_receptor_sim_4_1887	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_1796	False	0	0.72	0.28	0.0
Glucocorticoid_receptor_sim_4_0437	True	1	0.08667	0.91333	0.0
Glucocorticoid_receptor_sim_4_1168	False	1	0.44676	0.55324	0.0
Glucocorticoid_receptor_sim_4_1323	False	0	0.71481	0.28519	0.0
Glucocorticoid_receptor_sim_4_1927	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_sim_4_1214	False	0	0.841	0.159	0.0
Glucocorticoid_receptor_sim_4_0965	True	0	0.518	0.482	0.0
Glucocorticoid_receptor_sim_4_1806	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_sim_4_0018	True	1	0.27	0.73	0.0
Glucocorticoid_receptor_sim_4_0185	True	1	0.205	0.795	0.0
Glucocorticoid_receptor_sim_4_0095	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0936	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0101	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0821	True	1	0.282	0.718	0.0
Glucocorticoid_receptor_sim_4_1156	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_sim_4_0695	True	1	0.03143	0.96857	0.0
Glucocorticoid_receptor_sim_4_0556	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0331	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_0598	True	1	0.3	0.7	0.0
Glucocorticoid_receptor_sim_4_0855	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_4_0454	True	1	0.32	0.68	0.0
Glucocorticoid_receptor_sim_4_0097	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1662	False	0	0.532	0.468	0.0
Glucocorticoid_receptor_sim_4_0667	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_1820	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_4_1472	False	0	0.62	0.38	0.0
Glucocorticoid_receptor_sim_4_0125	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_sim_4_1458	False	0	0.86	0.14	0.0
Glucocorticoid_receptor_sim_4_1647	False	0	0.56667	0.43333	0.0
Glucocorticoid_receptor_sim_4_1077	True	1	0.15333	0.84667	0.0
Glucocorticoid_receptor_sim_4_1519	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_4_0270	True	1	0.28476	0.71524	0.0
Glucocorticoid_receptor_sim_4_1252	False	0	0.53333	0.46667	0.0
Glucocorticoid_receptor_sim_4_1427	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_sim_4_0376	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_sim_4_1380	False	0	0.55333	0.44667	0.0
Glucocorticoid_receptor_sim_4_0962	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_sim_4_0038	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_1234	False	0	0.52	0.48	0.0
Glucocorticoid_receptor_sim_4_2006	False	0	0.71333	0.28667	0.0
Glucocorticoid_receptor_sim_4_0894	True	1	0.11	0.89	0.0
Glucocorticoid_receptor_sim_4_1005	True	1	0.35333	0.64667	0.0
Glucocorticoid_receptor_sim_4_0701	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_sim_4_0523	True	0	0.705	0.295	0.0
Glucocorticoid_receptor_sim_4_0318	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_sim_4_0550	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0351	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_sim_4_1767	False	0	0.55833	0.44167	0.0
Glucocorticoid_receptor_sim_4_1289	False	0	0.58	0.42	0.0
Glucocorticoid_receptor_sim_4_0933	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_sim_4_0898	True	1	0.24295	0.75705	0.0
Glucocorticoid_receptor_sim_4_1101	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_sim_4_0491	True	1	0.005	0.995	1.0
Glucocorticoid_receptor_sim_4_1906	False	0	0.67167	0.32833	1.0
Glucocorticoid_receptor_sim_4_1474	False	1	0.09	0.91	1.0
Glucocorticoid_receptor_sim_4_1818	False	0	0.955	0.045	1.0
Glucocorticoid_receptor_sim_4_1246	False	0	0.77267	0.22733	1.0
Glucocorticoid_receptor_sim_4_0931	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_sim_4_1375	False	0	0.5696	0.4304	1.0
Glucocorticoid_receptor_sim_4_1088	True	0	0.58143	0.41857	1.0
Glucocorticoid_receptor_sim_4_0282	True	0	0.98	0.02	1.0
Glucocorticoid_receptor_sim_4_1349	False	0	0.74	0.26	1.0
Glucocorticoid_receptor_sim_4_0272	True	1	0.115	0.885	1.0
Glucocorticoid_receptor_sim_4_0188	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_sim_4_1241	False	0	0.975	0.025	1.0
Glucocorticoid_receptor_sim_4_0275	True	1	0.18	0.82	1.0
Glucocorticoid_receptor_sim_4_0113	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_sim_4_1233	False	0	0.8364	0.1636	1.0
Glucocorticoid_receptor_sim_4_1410	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_sim_4_0231	True	0	0.63433	0.36567	1.0
Glucocorticoid_receptor_sim_4_0164	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_sim_4_1355	False	0	0.96667	0.03333	1.0
Glucocorticoid_receptor_sim_4_1924	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_sim_4_0042	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_sim_4_1686	False	0	0.67395	0.32605	1.0
Glucocorticoid_receptor_sim_4_1570	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_sim_4_1230	False	0	0.91933	0.08067	1.0
Glucocorticoid_receptor_sim_4_0911	True	0	0.82	0.18	1.0
Glucocorticoid_receptor_sim_4_0757	True	1	0.15033	0.84967	1.0
Glucocorticoid_receptor_sim_4_0399	True	1	0.10667	0.89333	1.0
Glucocorticoid_receptor_sim_4_0204	True	0	0.98	0.02	1.0
Glucocorticoid_receptor_sim_4_0324	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_sim_4_1503	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_sim_4_1695	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_4_0439	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_sim_4_0440	True	1	0.14	0.86	1.0
Glucocorticoid_receptor_sim_4_0758	True	1	0.03	0.97	1.0
Glucocorticoid_receptor_sim_4_0960	True	1	0.38667	0.61333	1.0
Glucocorticoid_receptor_sim_4_1465	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_sim_4_0978	True	1	0.146	0.854	1.0
Glucocorticoid_receptor_sim_4_0366	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_sim_4_0862	True	1	0.09243	0.90757	1.0
Glucocorticoid_receptor_sim_4_1478	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_sim_4_0377	True	1	0.20833	0.79167	1.0
Glucocorticoid_receptor_sim_4_1537	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_sim_4_0004	True	0	0.6	0.4	1.0
Glucocorticoid_receptor_sim_4_1759	False	0	0.7	0.3	1.0
Glucocorticoid_receptor_sim_4_1207	False	1	0.28095	0.71905	1.0
