QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1	Fold
Glucocorticoid_receptor_dis_0_0223	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_0_1153	False	0	0.79	0.21	0.0
Glucocorticoid_receptor_dis_0_0591	True	1	0.32	0.68	0.0
Glucocorticoid_receptor_dis_0_1474	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0394	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_1167	False	0	0.84	0.16	0.0
Glucocorticoid_receptor_dis_0_1343	False	0	0.52933	0.47067	0.0
Glucocorticoid_receptor_dis_0_0395	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_dis_0_1028	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_0_0319	True	0	0.692	0.308	0.0
Glucocorticoid_receptor_dis_0_0878	True	1	0.035	0.965	0.0
Glucocorticoid_receptor_dis_0_1740	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_0_0756	True	1	0.125	0.875	0.0
Glucocorticoid_receptor_dis_0_0318	True	0	0.55	0.45	0.0
Glucocorticoid_receptor_dis_0_0174	True	1	0.12	0.88	0.0
Glucocorticoid_receptor_dis_0_1164	False	1	0.39	0.61	0.0
Glucocorticoid_receptor_dis_0_0737	True	1	0.11667	0.88333	0.0
Glucocorticoid_receptor_dis_0_0580	True	0	0.53667	0.46333	0.0
Glucocorticoid_receptor_dis_0_1713	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_0_0660	True	1	0.27933	0.72067	0.0
Glucocorticoid_receptor_dis_0_0677	True	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_0485	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0874	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0951	True	1	0.35533	0.64467	0.0
Glucocorticoid_receptor_dis_0_1110	False	1	0.205	0.795	0.0
Glucocorticoid_receptor_dis_0_1102	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_1011	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_0_0080	True	1	0.245	0.755	0.0
Glucocorticoid_receptor_dis_0_0251	True	1	0.112	0.888	0.0
Glucocorticoid_receptor_dis_0_1309	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_0253	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_0231	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_0488	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_1729	False	0	0.84	0.16	0.0
Glucocorticoid_receptor_dis_0_0687	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_0_0428	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_0971	False	0	0.86	0.14	0.0
Glucocorticoid_receptor_dis_0_1836	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_1255	False	0	0.88	0.12	0.0
Glucocorticoid_receptor_dis_0_1379	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_0_1808	False	0	0.74	0.26	0.0
Glucocorticoid_receptor_dis_0_1420	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_0_0549	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0627	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_0493	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_0831	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_1641	False	0	0.64	0.36	0.0
Glucocorticoid_receptor_dis_0_0782	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_1550	False	1	0.26	0.74	0.0
Glucocorticoid_receptor_dis_0_1775	False	0	0.72	0.28	0.0
Glucocorticoid_receptor_dis_0_1570	False	0	0.95333	0.04667	0.0
Glucocorticoid_receptor_dis_0_0710	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_1669	False	0	0.78833	0.21167	0.0
Glucocorticoid_receptor_dis_0_1098	False	1	0.37	0.63	0.0
Glucocorticoid_receptor_dis_0_0986	False	0	0.975	0.025	0.0
Glucocorticoid_receptor_dis_0_0332	True	1	0.055	0.945	0.0
Glucocorticoid_receptor_dis_0_0671	True	0	0.616	0.384	0.0
Glucocorticoid_receptor_dis_0_0324	True	1	0.33733	0.66267	0.0
Glucocorticoid_receptor_dis_0_1766	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_0330	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_dis_0_0393	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_1727	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_0602	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_dis_0_1431	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_0081	True	1	0.41333	0.58667	0.0
Glucocorticoid_receptor_dis_0_0123	True	1	0.18	0.82	0.0
Glucocorticoid_receptor_dis_0_0351	True	1	0.42133	0.57867	0.0
Glucocorticoid_receptor_dis_0_1814	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0181	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_1138	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0049	True	0	0.50333	0.49667	0.0
Glucocorticoid_receptor_dis_0_0713	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_0_1395	False	0	0.955	0.045	0.0
Glucocorticoid_receptor_dis_0_1043	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_1746	False	0	0.975	0.025	0.0
Glucocorticoid_receptor_dis_0_1770	False	0	0.67167	0.32833	0.0
Glucocorticoid_receptor_dis_0_1440	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_0_1512	False	0	0.81913	0.18087	0.0
Glucocorticoid_receptor_dis_0_0221	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_0787	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_1578	False	0	0.91333	0.08667	0.0
Glucocorticoid_receptor_dis_0_1484	False	0	0.64	0.36	0.0
Glucocorticoid_receptor_dis_0_0213	True	1	0.1	0.9	0.0
Glucocorticoid_receptor_dis_0_0044	True	0	0.5	0.5	0.0
Glucocorticoid_receptor_dis_0_1399	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_0_1447	False	0	0.775	0.225	0.0
Glucocorticoid_receptor_dis_0_0996	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_0_1101	False	0	0.54686	0.45314	0.0
Glucocorticoid_receptor_dis_0_1247	False	0	0.82	0.18	0.0
Glucocorticoid_receptor_dis_0_0669	True	0	0.555	0.445	0.0
Glucocorticoid_receptor_dis_0_1056	False	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0885	True	1	0.04667	0.95333	0.0
Glucocorticoid_receptor_dis_0_1532	False	0	0.99	0.01	0.0
Glucocorticoid_receptor_dis_0_0854	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_1680	False	0	0.748	0.252	0.0
Glucocorticoid_receptor_dis_0_1293	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_1681	False	0	0.89	0.11	0.0
Glucocorticoid_receptor_dis_0_1670	False	0	0.892	0.108	0.0
Glucocorticoid_receptor_dis_0_1388	False	0	0.533	0.467	0.0
Glucocorticoid_receptor_dis_0_1463	False	1	0.13133	0.86867	0.0
Glucocorticoid_receptor_dis_0_1422	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_0_0978	False	0	0.735	0.265	0.0
Glucocorticoid_receptor_dis_0_0956	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_0_1480	False	0	0.74333	0.25667	0.0
Glucocorticoid_receptor_dis_0_0375	True	1	0.24	0.76	0.0
Glucocorticoid_receptor_dis_0_0558	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_0215	True	1	0.363	0.637	0.0
Glucocorticoid_receptor_dis_0_0477	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0765	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_1711	False	0	0.88	0.12	0.0
Glucocorticoid_receptor_dis_0_0086	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_1816	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_0_0440	True	1	0.23833	0.76167	0.0
Glucocorticoid_receptor_dis_0_0362	True	0	0.748	0.252	0.0
Glucocorticoid_receptor_dis_0_1750	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_0_0142	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_0004	True	1	0.29	0.71	0.0
Glucocorticoid_receptor_dis_0_0259	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_0_1006	False	0	0.78	0.22	0.0
Glucocorticoid_receptor_dis_0_0887	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_1290	False	0	0.84	0.16	0.0
Glucocorticoid_receptor_dis_0_0728	True	1	0.148	0.852	0.0
Glucocorticoid_receptor_dis_0_0327	True	0	0.584	0.416	0.0
Glucocorticoid_receptor_dis_0_0729	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_1691	False	0	0.89029	0.10971	0.0
Glucocorticoid_receptor_dis_0_0759	True	1	0.26491	0.73509	0.0
Glucocorticoid_receptor_dis_0_0329	True	0	0.7	0.3	0.0
Glucocorticoid_receptor_dis_0_0998	False	1	0.436	0.564	0.0
Glucocorticoid_receptor_dis_0_0158	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_0_0999	False	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_0619	True	0	0.86	0.14	0.0
Glucocorticoid_receptor_dis_0_1848	False	0	0.86933	0.13067	0.0
Glucocorticoid_receptor_dis_0_0628	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_1023	False	0	0.82	0.18	0.0
Glucocorticoid_receptor_dis_0_1240	False	0	0.52238	0.47762	0.0
Glucocorticoid_receptor_dis_0_0369	True	0	0.588	0.412	0.0
Glucocorticoid_receptor_dis_0_0384	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_0450	True	1	0.249	0.751	0.0
Glucocorticoid_receptor_dis_0_1614	False	0	0.76	0.24	0.0
Glucocorticoid_receptor_dis_0_0046	True	0	0.58	0.42	0.0
Glucocorticoid_receptor_dis_0_1155	False	1	0.145	0.855	0.0
Glucocorticoid_receptor_dis_0_1304	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0216	True	1	0.12667	0.87333	0.0
Glucocorticoid_receptor_dis_0_0353	True	1	0.198	0.802	0.0
Glucocorticoid_receptor_dis_0_0333	True	1	0.38833	0.61167	0.0
Glucocorticoid_receptor_dis_0_1702	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0541	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_1310	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0895	True	0	0.73	0.27	0.0
Glucocorticoid_receptor_dis_0_1632	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_0_1202	False	0	0.892	0.108	0.0
Glucocorticoid_receptor_dis_0_1640	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_0_0526	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_1201	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_0_0344	True	1	0.22762	0.77238	0.0
Glucocorticoid_receptor_dis_0_0041	True	1	0.35	0.65	0.0
Glucocorticoid_receptor_dis_0_0429	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0546	True	1	0.26733	0.73267	0.0
Glucocorticoid_receptor_dis_0_0812	True	1	0.07	0.93	0.0
Glucocorticoid_receptor_dis_0_1423	False	0	0.735	0.265	0.0
Glucocorticoid_receptor_dis_0_1520	False	0	0.56005	0.43995	0.0
Glucocorticoid_receptor_dis_0_1291	False	0	0.92	0.08	0.0
Glucocorticoid_receptor_dis_0_1232	False	0	1.0	0.0	0.0
Glucocorticoid_receptor_dis_0_0798	True	1	0.2	0.8	0.0
Glucocorticoid_receptor_dis_0_1712	False	0	0.83	0.17	0.0
Glucocorticoid_receptor_dis_0_0907	True	0	0.52606	0.47394	0.0
Glucocorticoid_receptor_dis_0_1854	False	0	0.845	0.155	0.0
Glucocorticoid_receptor_dis_0_0373	True	1	0.14	0.86	0.0
Glucocorticoid_receptor_dis_0_0298	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0408	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0583	True	1	0.095	0.905	0.0
Glucocorticoid_receptor_dis_0_1668	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0736	True	1	0.31	0.69	0.0
Glucocorticoid_receptor_dis_0_1485	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_0_1221	False	0	0.63	0.37	0.0
Glucocorticoid_receptor_dis_0_0157	True	1	0.31	0.69	0.0
Glucocorticoid_receptor_dis_0_0822	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_0495	True	1	0.02	0.98	0.0
Glucocorticoid_receptor_dis_0_0377	True	1	0.16	0.84	0.0
Glucocorticoid_receptor_dis_0_1272	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_0_0635	True	1	0.24095	0.75905	0.0
Glucocorticoid_receptor_dis_0_0470	True	1	0.46667	0.53333	0.0
Glucocorticoid_receptor_dis_0_1752	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_0_1014	False	0	0.79	0.21	0.0
Glucocorticoid_receptor_dis_0_0313	True	1	0.03	0.97	0.0
Glucocorticoid_receptor_dis_0_1575	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_1065	False	1	0.48833	0.51167	0.0
Glucocorticoid_receptor_dis_0_1109	False	1	0.26	0.74	0.0
Glucocorticoid_receptor_dis_0_0517	True	1	0.08167	0.91833	0.0
Glucocorticoid_receptor_dis_0_0705	True	0	0.72	0.28	0.0
Glucocorticoid_receptor_dis_0_1243	False	0	0.7	0.3	0.0
Glucocorticoid_receptor_dis_0_0618	True	0	0.57	0.43	0.0
Glucocorticoid_receptor_dis_0_0696	True	1	0.08333	0.91667	0.0
Glucocorticoid_receptor_dis_0_0411	True	1	0.04	0.96	0.0
Glucocorticoid_receptor_dis_0_1152	False	0	0.5335	0.4665	0.0
Glucocorticoid_receptor_dis_0_0901	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_0_1477	False	0	0.94	0.06	0.0
Glucocorticoid_receptor_dis_0_0896	True	0	0.932	0.068	0.0
Glucocorticoid_receptor_dis_0_1754	False	0	0.932	0.068	0.0
Glucocorticoid_receptor_dis_0_0743	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_0098	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_1016	False	0	0.82	0.18	0.0
Glucocorticoid_receptor_dis_0_1302	False	0	0.932	0.068	0.0
Glucocorticoid_receptor_dis_0_0146	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_0_1318	False	0	0.53633	0.46367	0.0
Glucocorticoid_receptor_dis_0_1802	False	0	0.73	0.27	0.0
Glucocorticoid_receptor_dis_0_1445	False	1	0.17533	0.82467	0.0
Glucocorticoid_receptor_dis_0_1237	False	0	0.98	0.02	0.0
Glucocorticoid_receptor_dis_0_0425	True	1	0.06	0.94	0.0
Glucocorticoid_receptor_dis_0_1601	False	0	0.9	0.1	0.0
Glucocorticoid_receptor_dis_0_1789	False	0	0.58	0.42	0.0
Glucocorticoid_receptor_dis_0_0711	True	1	0.08333	0.91667	0.0
Glucocorticoid_receptor_dis_0_0752	True	1	0.472	0.528	0.0
Glucocorticoid_receptor_dis_0_0976	False	0	0.775	0.225	0.0
Glucocorticoid_receptor_dis_0_1630	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_0_0519	True	1	0.0	1.0	0.0
Glucocorticoid_receptor_dis_0_0655	True	0	0.93	0.07	0.0
Glucocorticoid_receptor_dis_0_1562	False	0	0.54686	0.45314	0.0
Glucocorticoid_receptor_dis_0_0599	True	1	0.39	0.61	0.0
Glucocorticoid_receptor_dis_0_0150	True	1	0.08	0.92	0.0
Glucocorticoid_receptor_dis_0_1714	False	0	0.96	0.04	0.0
Glucocorticoid_receptor_dis_0_1704	False	0	0.55233	0.44767	0.0
Glucocorticoid_receptor_dis_0_1731	False	0	0.83	0.17	1.0
Glucocorticoid_receptor_dis_0_1502	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_0_0163	True	1	0.34667	0.65333	1.0
Glucocorticoid_receptor_dis_0_1143	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_0_1697	False	0	0.62	0.38	1.0
Glucocorticoid_receptor_dis_0_0762	True	0	0.785	0.215	1.0
Glucocorticoid_receptor_dis_0_0337	True	1	0.07667	0.92333	1.0
Glucocorticoid_receptor_dis_0_0624	True	1	0.18	0.82	1.0
Glucocorticoid_receptor_dis_0_0084	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_0_0128	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_0_1776	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_0_0233	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_0_0275	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_0_0622	True	0	0.52	0.48	1.0
Glucocorticoid_receptor_dis_0_0654	True	1	0.232	0.768	1.0
Glucocorticoid_receptor_dis_0_0431	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_0_0806	True	1	0.44	0.56	1.0
Glucocorticoid_receptor_dis_0_1565	False	1	0.23133	0.76867	1.0
Glucocorticoid_receptor_dis_0_0235	True	1	0.03	0.97	1.0
Glucocorticoid_receptor_dis_0_1280	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_0_0659	True	0	0.85225	0.14775	1.0
Glucocorticoid_receptor_dis_0_0224	True	0	0.732	0.268	1.0
Glucocorticoid_receptor_dis_0_0310	True	1	0.4	0.6	1.0
Glucocorticoid_receptor_dis_0_1177	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_0_0937	True	1	0.16	0.84	1.0
Glucocorticoid_receptor_dis_0_0561	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_0_0859	True	1	0.2	0.8	1.0
Glucocorticoid_receptor_dis_0_0917	True	1	0.245	0.755	1.0
Glucocorticoid_receptor_dis_0_0575	True	1	0.22	0.78	1.0
Glucocorticoid_receptor_dis_0_1730	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_0_1113	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_0_0082	True	1	0.2325	0.7675	1.0
Glucocorticoid_receptor_dis_0_1494	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_0_0401	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_0_1253	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_0_0975	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_0_0852	True	1	0.22	0.78	1.0
Glucocorticoid_receptor_dis_0_1695	False	1	0.44298	0.55702	1.0
Glucocorticoid_receptor_dis_0_0468	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_0_1861	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_0_0109	True	0	0.74	0.26	1.0
Glucocorticoid_receptor_dis_0_1807	False	1	0.451	0.549	1.0
Glucocorticoid_receptor_dis_0_1124	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_0_0791	True	1	0.05	0.95	1.0
Glucocorticoid_receptor_dis_0_1764	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_0_1070	False	0	0.57467	0.42533	1.0
Glucocorticoid_receptor_dis_0_1858	False	0	0.78	0.22	1.0
Glucocorticoid_receptor_dis_0_1850	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_0_1149	False	0	0.8	0.2	1.0
Glucocorticoid_receptor_dis_0_1469	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_0_1513	False	1	0.18	0.82	1.0
Glucocorticoid_receptor_dis_0_0603	True	1	0.31333	0.68667	1.0
Glucocorticoid_receptor_dis_0_0552	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_0_0435	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_0_1819	False	0	0.87	0.13	1.0
Glucocorticoid_receptor_dis_0_0132	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_0_0904	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_0_0328	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_0_0631	True	1	0.07333	0.92667	1.0
Glucocorticoid_receptor_dis_0_0269	True	1	0.28	0.72	1.0
Glucocorticoid_receptor_dis_0_0432	True	1	0.13133	0.86867	1.0
Glucocorticoid_receptor_dis_0_0130	True	1	0.28667	0.71333	1.0
Glucocorticoid_receptor_dis_0_1569	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_0_0817	True	0	0.64	0.36	1.0
Glucocorticoid_receptor_dis_0_1403	False	0	0.78	0.22	1.0
Glucocorticoid_receptor_dis_0_0893	True	1	0.26571	0.73429	1.0
Glucocorticoid_receptor_dis_0_1851	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_0_1751	False	0	0.84	0.16	1.0
Glucocorticoid_receptor_dis_0_0165	True	1	0.07333	0.92667	1.0
Glucocorticoid_receptor_dis_0_1648	False	0	0.95778	0.04222	1.0
Glucocorticoid_receptor_dis_0_0820	True	1	0.46667	0.53333	1.0
